# {"t_start": 1652737398.714988, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,279.675607
0.0,50,281.433318
-50.0,50,283.611721
-50.0,50,285.362361
-50.0,50,287.158885
-50.0,50,289.227014
-50.0,50,291.077153
-50.0,50,292.616843
-50.0,50,294.129933
-50.0,50,295.642611
-50.0,50,297.20943
-50.0,50,298.818823
-50.0,50,300.585818
-50.0,50,302.224171
-50.0,50,303.812749
-50.0,50,305.358333
-50.0,50,306.909091
-50.0,50,308.453407
-50.0,50,310.007959
-50.0,50,311.55742
-50.0,50,313.091941
-50.0,50,314.653552
-50.0,50,316.186882
-50.0,50,317.747082
-50.0,50,319.31041
-50.0,50,320.867199
-50.0,50,322.439817
-50.0,50,324.01069
-50.0,50,325.571112
-50.0,50,327.110177
-50.0,50,328.665941
-50.0,50,330.402117
-50.0,50,331.988392
-50.0,50,332.314753
-50.0,50,332.627558
-50.0,50,332.952114
-50.0,50,333.265205
-50.0,50,333.595424
-50.0,50,333.910796
-50.0,50,334.223223
-50.0,50,334.540014
-50.0,50,334.848002
-50.0,50,335.189356
-50.0,50,336.726702
-50.0,50,338.310225
-50.0,50,339.85424
-50.0,50,341.402762
-50.0,50,342.954221
-50.0,50,344.516422
-50.0,50,346.058749
-50.0,50,347.602957
-50.0,50,349.15049
-50.0,50,350.694181
-50.0,50,352.247195
-50.0,50,353.790736
-50.0,50,355.344132
-50.0,50,356.891656
-50.0,50,358.447408
-50.0,50,360.149925
-50.0,50,361.740236
-50.0,50,363.303626
-50.0,50,364.87014
-50.0,50,366.44451
-50.0,50,368.010211
-50.0,50,369.582369
-50.0,50,371.138445
-50.0,50,372.695355
-50.0,50,374.262501
-50.0,50,375.825528
-50.0,50,377.38208
-50.0,50,378.929977
-50.0,50,380.519785
-50.0,50,382.089214
-50.0,50,383.659106
-50.0,50,385.256826
-50.0,50,386.818812
-50.0,50,388.370026
-50.0,50,390.150264
-50.0,50,391.715811
-50.0,50,393.276447
-50.0,50,394.834723
-50.0,50,396.406802
-50.0,50,397.985556
-50.0,50,399.542848
-50.0,50,401.099385
-50.0,50,402.642257
-50.0,50,404.206346
-50.0,50,405.771819
-50.0,50,407.334637
-50.0,50,408.913055
-50.0,50,410.516804
-50.0,50,412.08192
-50.0,50,413.650345
-50.0,50,413.970003
-50.0,50,414.288948
-50.0,50,414.598099
-50.0,50,414.914786
-50.0,50,415.22999
-50.0,50,415.551942
-50.0,50,415.87361
-50.0,50,416.185793
-50.0,50,416.499258
-50.0,50,416.834097
-50.0,50,418.413924
-50.0,50,420.143762
-50.0,50,421.73985
-50.0,50,423.332365
-50.0,50,424.912544
-50.0,50,426.466667
-50.0,50,428.036191
-50.0,50,429.643888
-50.0,50,431.223332
-50.0,50,432.802406
-50.0,50,434.401181
-50.0,50,435.988109
-50.0,50,437.578809
-50.0,50,439.151494
-50.0,50,440.733797
-50.0,50,442.335799
-50.0,50,443.906632
-50.0,50,445.505194
-50.0,50,447.06448
-50.0,50,448.654988
-50.0,50,450.412114
-50.0,50,452.016358
-50.0,50,453.589544
-50.0,50,455.203587
-50.0,50,456.793566
-50.0,50,458.372863
-50.0,50,459.971149
-50.0,50,461.561419
-50.0,50,463.158455
-50.0,50,464.739437
-50.0,50,466.326617
-50.0,50,467.914569
-50.0,50,469.490149
-50.0,50,471.076796
-50.0,50,472.69658
-50.0,50,474.290806
-50.0,50,475.903693
-50.0,50,477.520021
-50.0,50,479.257467
-50.0,50,480.896911
-50.0,50,482.487242
-50.0,50,484.066911
-50.0,50,485.658229
-50.0,50,487.244085
-30.0,50,488.859635
-50.0,50,490.437289
-50.0,50,492.033762
-50.0,50,493.616974
-50.0,50,495.207823
-50.0,50,496.820138
0.0,50,497.134561
-50.0,50,497.445173
-50.0,50,497.75962
-50.0,50,498.074066
-50.0,50,498.386542
-50.0,50,498.696878
-50.0,50,499.049158
0.0,50,499.37078
-50.0,50,499.688721
-50.0,50,500.005813
-50.0,50,501.604229
-50.0,50,503.195652
-50.0,50,504.81601
-50.0,50,506.409336
-50.0,50,507.993118
-50.0,50,509.774906
-50.0,50,511.368708
-50.0,50,513.014155
-50.0,50,514.602649
-50.0,50,516.227257
-50.0,50,517.819733
-50.0,50,519.417364
-50.0,50,521.004171
-50.0,50,522.594022
-50.0,50,524.224763
-50.0,50,525.823216
0.0,50,527.426711
-50.0,50,529.012582
-50.0,50,530.637938
-50.0,50,532.234969
-50.0,50,533.838739
-50.0,50,535.426625
-50.0,50,537.010237
-50.0,50,538.593401
-50.0,50,540.414573
-50.0,50,542.022931
-50.0,50,543.621834
-50.0,50,545.202259
-50.0,50,546.794403
-50.0,50,548.409197
-50.0,50,550.009421
-50.0,50,551.614459
-50.0,50,553.207697
-50.0,50,554.797289
-50.0,50,556.417962
-50.0,50,558.004408
-50.0,50,559.658326
-50.0,50,561.263958
0.0,50,562.882321
-50.0,50,564.526706
-50.0,50,566.139906
-50.0,50,567.7342
-50.0,50,569.534093
-50.0,50,571.151697
-50.0,50,572.758651
-50.0,50,574.365032
-50.0,50,575.971099
-50.0,50,577.555198
-50.0,50,579.128121
-50.0,50,580.741237
-50.0,50,581.084277
-50.0,50,581.405118
-50.0,50,581.752508
-50.0,50,582.080476
-50.0,50,582.438729
-50.0,50,582.749785
-50.0,50,583.086308
-50.0,50,583.412002
-50.0,50,583.748397
-50.0,50,584.064645
-50.0,50,585.669907
-50.0,50,587.278359
-50.0,50,588.882437
-50.0,50,590.505518
0.0,50,592.249705
0.0,50,593.981122
-50.0,50,595.658913
-50.0,50,597.361882
-50.0,50,599.188956
-50.0,50,600.964778
-50.0,50,602.708211
-50.0,50,604.36519
-50.0,50,605.967272
-50.0,50,607.55865
-50.0,50,609.211629
-50.0,50,610.813582
-50.0,50,612.414448
-50.0,50,614.017298
-50.0,50,615.623264
-50.0,50,617.224641
-50.0,50,618.835521
-50.0,50,620.449014
-50.0,50,622.047233
-50.0,50,623.631185
-50.0,50,625.214027
-50.0,50,626.834919
-50.0,50,628.456155
-50.0,50,630.147013
-50.0,50,631.774121
-50.0,50,633.39842
-50.0,50,635.04802
-50.0,50,636.645289
-50.0,50,638.268696
-50.0,50,639.874814
-50.0,50,641.469829
-50.0,50,643.083344
-50.0,50,644.70934
-50.0,50,646.295631
-50.0,50,647.929244
-50.0,50,649.526553
-50.0,50,651.142382
-50.0,50,652.737893
-50.0,50,654.326501
-50.0,50,655.941742
-50.0,50,657.538275
-50.0,50,659.2307
-50.0,50,660.869514
-50.0,50,662.463619
-50.0,50,664.052099
-50.0,50,665.640065
-50.0,50,666.001339
-50.0,50,666.318444
-50.0,50,666.678173
-50.0,50,667.009631
-50.0,50,667.347878
-50.0,50,667.674668
-50.0,50,667.987727
-50.0,50,668.309238
-50.0,50,668.650982
-50.0,50,668.974087
-50.0,50,670.553222
-50.0,50,672.142677
-50.0,50,673.748308
-50.0,50,675.35985
-50.0,50,676.948059
0.0,50,678.56268
-50.0,50,680.151463
-50.0,50,681.744364
-50.0,50,683.345272
-50.0,50,684.939086
-50.0,50,686.535011
-50.0,50,688.149773
-50.0,50,689.918396
-50.0,50,691.523827
-50.0,50,693.11853
-50.0,50,694.724468
-50.0,50,696.333905
-50.0,50,697.918967
-50.0,50,699.513266
-50.0,50,701.173238
-50.0,50,702.800232
-50.0,50,704.423594
-50.0,50,706.044956
-50.0,50,707.63869
-50.0,50,709.242487
-50.0,50,710.897862
-50.0,50,712.493496
-50.0,50,714.119127
-50.0,50,715.720228
-50.0,50,717.303349
-50.0,50,718.922415
-50.0,50,720.683635
-50.0,50,722.300731
-50.0,50,723.946035
-50.0,50,725.548072
-50.0,50,727.130551
-50.0,50,728.74954
-50.0,50,730.382128
-50.0,50,732.00706
-50.0,50,733.607224
-50.0,50,735.201732
-50.0,50,736.804494
-50.0,50,738.408323
-50.0,50,740.005202
-50.0,50,741.621716
-50.0,50,743.205491
-50.0,50,744.809238
-50.0,50,746.428796
-50.0,50,748.025385
-50.0,50,749.785089
-50.0,50,750.100328
0.0,50,750.429324
-50.0,50,750.776144
-50.0,50,751.11931
-50.0,50,751.451024
-50.0,50,751.763812
-50.0,50,752.077383
-50.0,50,752.388607
-50.0,50,752.720896
-50.0,50,753.034466
-50.0,50,754.637058
-50.0,50,756.238606
-50.0,50,757.865921
-50.0,50,759.470394
-50.0,50,761.093101
-50.0,50,762.69502
-50.0,50,764.283132
-50.0,50,765.87346
-50.0,50,767.475886
-50.0,50,769.054492
-50.0,50,770.67669
-50.0,50,772.26514
-50.0,50,773.882386
-50.0,50,775.487698
-50.0,50,777.081589
-50.0,50,778.703144
-50.0,50,780.393928
-50.0,50,782.057802
-50.0,50,783.687887
-50.0,50,785.325974
-50.0,50,786.922977
-50.0,50,788.535636
-50.0,50,790.150732
-50.0,50,791.751729
-50.0,50,793.329899
-48.0,50,794.938611
-50.0,50,796.530513
-50.0,50,798.131855
-50.0,50,799.770284
-50.0,50,801.370329
-50.0,50,802.978284
-50.0,50,804.583107
-50.0,50,806.214106
-50.0,50,807.966143
-50.0,50,809.742573
-50.0,50,811.673502
-50.0,50,813.915822
-50.0,50,816.018206
-50.0,50,817.877524
-50.0,50,819.60418
-50.0,50,821.408216
-50.0,50,823.299923
0.0,50,825.553504
-50.0,50,827.632819
-50.0,50,829.779552
-19.0,50,831.765171
-50.0,50,833.917103
0.0,50,835.837005
-50.0,50,837.805514
-50.0,50,839.869061
-50.0,50,840.235806
-50.0,50,840.659946
-50.0,50,841.048164
-50.0,50,841.414619
-50.0,50,841.746963
-50.0,50,842.096218
-50.0,50,842.59107
-50.0,50,842.934828
-50.0,50,843.286496
-50.0,50,843.687026
-50.0,50,845.626225
-50.0,50,847.410928
-50.0,50,849.29886
-50.0,50,851.120739
-50.0,50,853.541986
-50.0,50,855.612252
-50.0,50,857.472013
-50.0,50,859.613879
-50.0,50,861.739421
-50.0,50,863.575054
-50.0,50,865.316257
-50.0,50,867.035369
-50.0,50,868.86121
-50.0,50,871.097251
0.0,50,873.081
-50.0,50,874.897038
-50.0,50,877.177857
-50.0,50,878.990869
-50.0,50,881.056577
-50.0,50,883.478575
-50.0,50,885.340342
-50.0,50,887.061515
-50.0,50,888.892776
-50.0,50,890.859469
-50.0,50,893.347437
-50.0,50,895.292664
-50.0,50,897.191195
-50.0,50,899.650252
-50.0,50,901.553515
-50.0,50,903.182719
-50.0,50,904.809129
-50.0,50,906.417347
-50.0,50,908.230253
-50.0,50,909.934256
-50.0,50,911.53754
-50.0,50,913.179168
-50.0,50,914.775798
-50.0,50,916.37322
-50.0,50,917.968521
-50.0,50,919.570642
-50.0,50,921.17382
-50.0,50,922.807703
-50.0,50,924.420552
-46.0,50,926.039013
-50.0,50,927.638839
-50.0,50,929.413772
-50.0,50,931.040051
-50.0,50,932.669761
-50.0,50,934.280929
-50.0,50,935.877767
-50.0,50,936.211448
-50.0,50,936.549031
-50.0,50,936.866774
-50.0,50,937.190362
-50.0,50,937.502697
-50.0,50,937.812447
-50.0,50,938.137645
-50.0,50,938.462979
-50.0,50,938.802744
-50.0,50,939.111902
0.0,50,940.725243
-50.0,50,942.328761
0.0,50,943.919368
-50.0,50,945.526919
-50.0,50,947.13164
-50.0,50,948.765534
-50.0,50,950.385376
-50.0,50,952.002591
-50.0,50,953.589529
-50.0,50,955.19575
-50.0,50,956.798015
-50.0,50,958.406206
-50.0,50,960.135051
-50.0,50,961.781019
-50.0,50,963.371562
-50.0,50,964.974211
-50.0,50,966.56727
-50.0,50,968.173373
-50.0,50,969.81495
-50.0,50,971.405617
-50.0,50,973.01335
-50.0,50,974.62835
-50.0,50,976.234312
-50.0,50,977.985307
-50.0,50,979.818565
-50.0,50,981.806824
-50.0,50,983.469663
-50.0,50,985.128021
-50.0,50,986.76406
-50.0,50,988.358393
-50.0,50,990.0611
-50.0,50,991.675023
-50.0,50,993.271119
-50.0,50,994.888181
-50.0,50,996.585132
-50.0,50,998.249974
-50.0,50,1000.051621
-50.0,50,1001.695277
-50.0,50,1003.360256
-50.0,50,1005.228468
-50.0,50,1006.83419
-50.0,50,1008.470707
-50.0,50,1010.112541
-50.0,50,1011.717527
-50.0,50,1013.313814
-50.0,50,1014.93734
-50.0,50,1016.535641
-50.0,50,1018.159326
-50.0,50,1019.877971
-50.0,50,1021.511541
-50.0,50,1021.834526
-50.0,50,1022.196461
-50.0,50,1022.510915
-50.0,50,1022.837584
-50.0,50,1023.153075
-50.0,50,1023.46961
0.0,50,1023.80582
-50.0,50,1024.146138
-50.0,50,1024.478105
-50.0,50,1024.803165
-50.0,50,1026.45352
-50.0,50,1028.082098
-50.0,50,1029.690069
-50.0,50,1031.282937
-50.0,50,1032.888194
-50.0,50,1034.507239
-50.0,50,1036.106523
-50.0,50,1037.702857
-50.0,50,1039.306105
-50.0,50,1040.92556
-50.0,50,1042.529167
-50.0,50,1044.156121
-50.0,50,1045.748386
-50.0,50,1047.347357
-50.0,50,1048.978178
-50.0,50,1050.710266
-50.0,50,1052.369911
-50.0,50,1054.253725
-50.0,50,1056.151242
-50.0,50,1058.048416
-50.0,50,1059.671057
-50.0,50,1061.25441
-50.0,50,1063.117371
-50.0,50,1065.061172
-50.0,50,1066.934042
-50.0,50,1068.721893
-50.0,50,1070.341309
-50.0,50,1071.937378
-50.0,50,1073.530363
-50.0,50,1075.118191
-50.0,50,1076.74519
-50.0,50,1078.33055
-50.0,50,1080.09009
-50.0,50,1081.68297
-50.0,50,1083.333439
-50.0,50,1084.952126
-50.0,50,1086.546121
-50.0,50,1088.162686
-50.0,50,1089.772478
-50.0,50,1091.369666
-50.0,50,1092.945209
-50.0,50,1094.550446
-50.0,50,1096.186495
-50.0,50,1097.801754
-50.0,50,1099.414917
-50.0,50,1101.017171
-50.0,50,1102.615646
-50.0,50,1104.21516
-50.0,50,1105.810684
-50.0,50,1107.427373
-50.0,50,1107.734045
-50.0,50,1108.069474
-50.0,50,1108.405674
-50.0,50,1108.725194
-50.0,50,1109.162426
-50.0,50,1109.513941
-50.0,50,1109.828967
-50.0,50,1110.14293
-50.0,50,1110.46728
-50.0,50,1110.794307
-50.0,50,1112.429452
-23.0,50,1114.027476
-47.0,50,1115.65303
-50.0,50,1117.241915
-50.0,50,1118.848791
-50.0,50,1120.462507
-50.0,50,1122.054907
-50.0,50,1123.680328
-50.0,50,1125.333997
-50.0,50,1126.943741
-50.0,50,1128.566317
-50.0,50,1130.174144
-50.0,50,1131.803085
-50.0,50,1133.401403
-50.0,50,1134.991187
-50.0,50,1136.642469
-50.0,50,1138.247446
-50.0,50,1140.023866
-50.0,50,1141.634257
-50.0,50,1143.229199
-50.0,50,1144.829666
-50.0,50,1146.453243
-50.0,50,1148.085702
-50.0,50,1149.684419
-50.0,50,1151.275627
-50.0,50,1152.881615
-50.0,50,1154.576348
-50.0,50,1156.37967
-50.0,50,1158.348886
-50.0,50,1159.980831
-50.0,50,1161.749718
-50.0,50,1163.374215
-50.0,50,1165.003789
0.0,50,1166.626569
-50.0,50,1168.23634
-50.0,50,1169.990391
-50.0,50,1171.591705
-50.0,50,1173.243753
-50.0,50,1174.963521
-50.0,50,1176.709782
-50.0,50,1178.362474
-50.0,50,1180.026329
-50.0,50,1182.193267
-50.0,50,1184.70669
-50.0,50,1187.013949
-50.0,50,1188.856702
-50.0,50,1190.666264
-50.0,50,1192.570215
-50.0,50,1194.508597
-50.0,50,1196.831015
-50.0,50,1197.196803
-50.0,50,1197.602147
-50.0,50,1197.999357
-50.0,50,1198.418402
-50.0,50,1198.844053
-50.0,50,1199.333686
-50.0,50,1199.704783
-50.0,50,1200.057773
-50.0,50,1200.4279
0.0,50,1201.026186
-50.0,50,1202.689565
-50.0,50,1204.290032
-50.0,50,1205.910363
-50.0,50,1207.50073
-50.0,50,1209.111079
-50.0,50,1210.714541
-50.0,50,1212.317514
-50.0,50,1213.916649
-50.0,50,1215.538178
-50.0,50,1217.146904
0.0,50,1218.754756
-50.0,50,1220.373626
-50.0,50,1221.982665
-50.0,50,1223.593896
-50.0,50,1225.223772
-50.0,50,1226.83804
-50.0,50,1228.447387
-50.0,50,1230.178841
-50.0,50,1231.785335
-50.0,50,1233.391395
-50.0,50,1234.988886
-50.0,50,1236.598425
0.0,50,1238.219083
-50.0,50,1239.845315
-50.0,50,1241.444268
-50.0,50,1243.042081
-50.0,50,1244.624303
-50.0,50,1246.225208
-50.0,50,1247.836276
-50.0,50,1249.425013
-50.0,50,1251.04037
-50.0,50,1252.714304
-50.0,50,1254.330878
-50.0,50,1255.956053
-50.0,50,1257.557331
-39.0,50,1259.293288
-50.0,50,1260.887438
-50.0,50,1262.508593
-50.0,50,1264.113328
-50.0,50,1265.716127
-50.0,50,1267.323017
-50.0,50,1268.936479
-50.0,50,1270.550882
-50.0,50,1272.129898
-50.0,50,1273.734908
-50.0,50,1275.358279
-50.0,50,1276.955266
-50.0,50,1278.562705
-50.0,50,1280.169996
-50.0,50,1281.833072
-50.0,50,1282.171407
-50.0,50,1282.494848
-50.0,50,1282.809331
-50.0,50,1283.137916
-50.0,50,1283.454257
-50.0,50,1283.81476
-50.0,50,1284.138437
-50.0,50,1284.472517
0.0,50,1284.782297
-50.0,50,1285.098182
-50.0,50,1286.698541
-50.0,50,1288.346194
-50.0,50,1290.089497
-50.0,50,1291.685865
-50.0,50,1293.315762
-50.0,50,1294.91424
-50.0,50,1296.540491
-50.0,50,1298.132637
-50.0,50,1299.742897
-50.0,50,1301.38647
-50.0,50,1303.002945
-50.0,50,1304.597198
-50.0,50,1306.191941
-50.0,50,1307.753798
-50.0,50,1309.374211
-50.0,50,1310.979063
-50.0,50,1312.593298
-50.0,50,1314.222174
-50.0,50,1315.794324
-21.0,50,1317.391811
-50.0,50,1319.086559
-50.0,50,1320.76353
-50.0,50,1322.358699
-50.0,50,1323.937624
-50.0,50,1325.541867
-50.0,50,1327.168692
-50.0,50,1328.792436
-50.0,50,1330.385603
-50.0,50,1331.994273
-50.0,50,1333.585865
-50.0,50,1335.187051
-50.0,50,1336.801153
-50.0,50,1338.409019
-50.0,50,1340.012748
-50.0,50,1341.651256
-50.0,50,1343.245887
-50.0,50,1344.828193
-50.0,50,1346.445174
-50.0,50,1348.024198
-50.0,50,1349.738321
-50.0,50,1351.351395
-50.0,50,1352.951962
-50.0,50,1354.540129
-50.0,50,1356.182404
-50.0,50,1357.814807
-50.0,50,1359.403489
-50.0,50,1360.988206
-38.0,50,1362.608063
-50.0,50,1364.176872
-50.0,50,1365.813873
-38.0,50,1366.119251
-50.0,50,1366.430744
-50.0,50,1366.732525
-50.0,50,1367.04442
-50.0,50,1367.383792
0.0,50,1367.701346
-50.0,50,1368.06802
-50.0,50,1368.380895
0.0,50,1368.704923
-50.0,50,1369.025978
-50.0,50,1370.645841
-50.0,50,1372.253142
-50.0,50,1373.859845
-50.0,50,1375.457135
-50.0,50,1377.05442
-50.0,50,1378.662916
-50.0,50,1380.433465
-50.0,50,1382.064896
-50.0,50,1383.649833
-50.0,50,1385.234503
-50.0,50,1386.894179
-50.0,50,1388.560076
-50.0,50,1390.321427
-50.0,50,1392.201929
-50.0,50,1394.073378
-50.0,50,1395.893583
-50.0,50,1397.491665
-50.0,50,1399.126839
-50.0,50,1400.808589
-50.0,50,1402.788226
-50.0,50,1404.461605
-50.0,50,1406.085665
-50.0,50,1407.709938
0.0,50,1409.497178
-50.0,50,1411.089486
-50.0,50,1412.673559
-50.0,50,1414.257879
-50.0,50,1415.867505
0.0,50,1417.444131
-50.0,50,1419.063067
-50.0,50,1420.650432
-50.0,50,1422.271725
-50.0,50,1423.845191
-50.0,50,1425.661177
-50.0,50,1427.328343
-50.0,50,1428.927696
-50.0,50,1430.527687
-50.0,50,1432.138369
0.0,50,1433.772023
-50.0,50,1435.38336
-50.0,50,1436.970858
-50.0,50,1438.56249
-50.0,50,1440.275633
-50.0,50,1441.887482
-50.0,50,1443.4752
-50.0,50,1445.061815
-50.0,50,1446.682191
-50.0,50,1448.260633
-50.0,50,1449.82879
-50.0,50,1451.418853
-50.0,50,1451.742446
-50.0,50,1452.078678
-50.0,50,1452.411828
-50.0,50,1452.741872
-50.0,50,1453.054805
-50.0,50,1453.399576
-50.0,50,1453.714626
-50.0,50,1454.027182
-50.0,50,1454.370166
-50.0,50,1454.722726
-50.0,50,1456.333858
-50.0,50,1457.938057
-50.0,50,1459.545583
-50.0,50,1461.155098
-48.0,50,1462.770355
-50.0,50,1464.342328
-50.0,50,1465.972693
-50.0,50,1467.571844
-50.0,50,1469.289877
-50.0,50,1470.910916
-50.0,50,1472.514169
-50.0,50,1474.120914
-50.0,50,1475.715733
-50.0,50,1477.30643
-50.0,50,1478.884916
-50.0,50,1480.486222
0.0,50,1482.078841
-50.0,50,1483.661486
-50.0,50,1485.258476
-50.0,50,1486.875767
-50.0,50,1488.455564
-50.0,50,1490.035989
-50.0,50,1491.630896
-50.0,50,1493.229525
-50.0,50,1494.810844
-50.0,50,1496.420878
-50.0,50,1498.023172
-50.0,50,1499.766264
-50.0,50,1501.376808
-50.0,50,1502.962148
-50.0,50,1504.541131
-50.0,50,1506.177304
-50.0,50,1507.797743
-50.0,50,1509.380851
-50.0,50,1511.022296
-50.0,50,1512.622966
-50.0,50,1514.274043
-50.0,50,1515.854879
-50.0,50,1517.512182
-50.0,50,1519.088339
-50.0,50,1520.681669
-50.0,50,1522.291074
-50.0,50,1523.878467
-50.0,50,1525.489757
-50.0,50,1527.086102
-50.0,50,1528.704668
-50.0,50,1530.434878
-50.0,50,1532.018095
-50.0,50,1533.644065
-50.0,50,1535.237088
-50.0,50,1535.553062
-50.0,50,1535.86893
-50.0,50,1536.197492
-50.0,50,1536.54111
-50.0,50,1536.880744
-50.0,50,1537.217433
-50.0,50,1537.549523
-50.0,50,1537.922806
-50.0,50,1538.337326
-50.0,50,1538.644083
-50.0,50,1540.244431
-50.0,50,1541.827988
-50.0,50,1543.448838
-50.0,50,1545.063687
-50.0,50,1546.652494
-50.0,50,1548.244061
-50.0,50,1549.82836
-50.0,50,1551.441015
-50.0,50,1553.024457
-50.0,50,1554.626117
-50.0,50,1556.279839
-50.0,50,1557.865421
-50.0,50,1559.609967
-50.0,50,1561.199553
-50.0,50,1562.773075
0.0,50,1564.36296
-50.0,50,1565.971739
-50.0,50,1567.569705
-50.0,50,1569.169786
-50.0,50,1570.806028
-50.0,50,1572.405667
-50.0,50,1574.004841
-50.0,50,1575.587159
-50.0,50,1577.198297
-50.0,50,1578.80186
-50.0,50,1580.398458
-50.0,50,1581.990008
0.0,50,1583.579059
-50.0,50,1585.207074
-50.0,50,1586.803703
-50.0,50,1588.416364
-50.0,50,1590.161599
-50.0,50,1591.781875
-49.0,50,1593.38278
-50.0,50,1594.987864
-50.0,50,1596.598809
-50.0,50,1598.183028
-50.0,50,1599.812074
-50.0,50,1601.412949
-50.0,50,1603.033256
-50.0,50,1604.62161
-50.0,50,1606.213512
-50.0,50,1607.816236
-50.0,50,1609.409481
-50.0,50,1611.013378
