# {"t_start": 1652737399.5230792, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,758.657703
-50.0,50,760.254529
-50.0,50,761.865081
-50.0,50,763.484882
-50.0,50,765.086381
-50.0,50,766.670681
-50.0,50,768.254872
-50.0,50,769.853834
-50.0,50,771.458653
-50.0,50,773.068827
-50.0,50,774.673703
-50.0,50,776.270555
-50.0,50,777.882735
-50.0,50,779.601352
-50.0,50,781.236241
-50.0,50,782.866183
-50.0,50,784.506778
-50.0,50,786.10635
-50.0,50,787.730576
-50.0,50,789.343533
-50.0,50,790.929698
-50.0,50,792.528771
0.0,50,794.130783
-50.0,50,795.73002
-50.0,50,797.3497
-50.0,50,798.97046
-50.0,50,800.553446
-50.0,50,802.178244
-29.0,50,803.776767
-50.0,50,805.506322
-50.0,50,807.14539
-50.0,50,808.921982
-50.0,50,811.047225
-50.0,50,813.234052
-50.0,50,815.249369
-50.0,50,817.056421
-50.0,50,818.791794
-50.0,50,820.60251
-50.0,50,822.511763
-50.0,50,824.797212
-50.0,50,826.862118
-50.0,50,829.010476
-50.0,50,830.95384
-50.0,50,833.085153
-50.0,50,835.073866
-50.0,50,837.052887
-50.0,50,839.030206
-50.0,50,839.361066
-50.0,50,839.838008
-50.0,50,840.302625
-50.0,50,840.704672
-50.0,50,841.044937
0.0,50,841.359791
-50.0,50,841.831641
-50.0,50,842.171887
-50.0,50,842.521536
-42.0,50,842.925328
-46.0,50,844.83884
-50.0,50,846.596543
-50.0,50,848.495049
-50.0,50,850.316793
-50.0,50,852.928317
-50.0,50,854.821823
-50.0,50,856.683526
-50.0,50,858.851975
-50.0,50,860.946438
-50.0,50,862.758353
-50.0,50,864.502186
-50.0,50,866.259697
-50.0,50,868.059871
-50.0,50,870.363928
-50.0,50,872.331048
-50.0,50,874.165003
-50.0,50,876.31855
-50.0,50,878.241395
-50.0,50,880.316998
-50.0,50,882.598548
-50.0,50,884.525973
-50.0,50,886.261238
-50.0,50,888.107912
-50.0,50,890.093339
-50.0,50,892.576234
-50.0,50,894.481222
-50.0,50,896.450094
-50.0,50,898.788447
-50.0,50,900.757344
-50.0,50,902.350994
-50.0,50,903.988842
-50.0,50,905.586533
-50.0,50,907.453136
-50.0,50,909.142236
-50.0,50,910.751773
-50.0,50,912.363702
-50.0,50,913.966183
-50.0,50,915.563629
-50.0,50,917.160603
-50.0,50,918.763034
0.0,50,920.379488
-50.0,50,921.969597
-50.0,50,923.629653
-50.0,50,925.241909
-50.0,50,926.862025
-50.0,50,928.617939
-50.0,50,930.22895
-50.0,50,931.845124
-50.0,50,933.467779
-50.0,50,935.111207
-50.0,50,935.418397
-50.0,50,935.742179
-50.0,50,936.042131
-50.0,50,936.34806
-50.0,50,936.658378
-50.0,50,936.962461
-50.0,50,937.296726
-50.0,50,937.623059
-50.0,50,937.952994
-50.0,50,938.314523
-50.0,50,939.907696
-50.0,50,941.506037
-50.0,50,943.119394
-50.0,50,944.712539
-50.0,50,946.339458
-50.0,50,947.918382
-50.0,50,949.561576
-50.0,50,951.165409
-50.0,50,952.78677
-50.0,50,954.385802
-50.0,50,955.972402
-50.0,50,957.585709
-50.0,50,959.336115
-50.0,50,960.946483
-50.0,50,962.561324
-50.0,50,964.161471
-50.0,50,965.765325
-14.0,50,967.38647
-50.0,50,968.985049
-50.0,50,970.590587
-50.0,50,972.18646
-50.0,50,973.793589
-50.0,50,975.420389
-50.0,50,977.218291
-50.0,50,979.023147
-50.0,50,980.986506
-50.0,50,982.643247
-50.0,50,984.325826
-50.0,50,985.923073
-50.0,50,987.538514
-50.0,50,989.257551
-50.0,50,990.846059
-50.0,50,992.470694
-50.0,50,994.108225
-50.0,50,995.782416
-50.0,50,997.462945
-19.0,50,999.261794
-50.0,50,1000.910309
-50.0,50,1002.614084
-50.0,50,1004.418584
-50.0,50,1006.034072
-50.0,50,1007.687136
-50.0,50,1009.308753
-50.0,50,1010.909166
-50.0,50,1012.523968
-50.0,50,1014.113473
-50.0,50,1015.748389
-50.0,50,1017.349608
-50.0,50,1019.059723
-50.0,50,1020.678446
-50.0,50,1020.998132
-50.0,50,1021.354182
-50.0,50,1021.667694
-50.0,50,1021.993836
-50.0,50,1022.329801
-50.0,50,1022.647367
-50.0,50,1022.975827
-50.0,50,1023.277285
-50.0,50,1023.598409
-50.0,50,1024.007716
-50.0,50,1025.610023
-50.0,50,1027.255887
-50.0,50,1028.877453
-50.0,50,1030.473358
-50.0,50,1032.074082
-50.0,50,1033.687233
-50.0,50,1035.280768
-50.0,50,1036.894641
-50.0,50,1038.509933
-50.0,50,1040.124019
-50.0,50,1041.714709
-50.0,50,1043.313163
-50.0,50,1044.950381
-50.0,50,1046.559019
-50.0,50,1048.148411
-50.0,50,1049.855603
-50.0,50,1051.584203
-50.0,50,1053.472262
-50.0,50,1055.363031
-50.0,50,1057.251198
0.0,50,1058.85478
-50.0,50,1060.461038
-50.0,50,1062.327088
-50.0,50,1064.266999
-50.0,50,1066.124958
-50.0,50,1067.919275
-50.0,50,1069.522475
-50.0,50,1071.125267
-50.0,50,1072.716818
-50.0,50,1074.331837
-50.0,50,1075.913773
-50.0,50,1077.523433
-50.0,50,1079.273778
-50.0,50,1080.872546
-50.0,50,1082.516503
-50.0,50,1084.130399
-50.0,50,1085.744436
-50.0,50,1087.334744
-50.0,50,1088.954213
-50.0,50,1090.569476
-50.0,50,1092.126174
-50.0,50,1093.72946
-50.0,50,1095.358232
-50.0,50,1096.978499
-50.0,50,1098.621967
-13.0,50,1100.204535
-50.0,50,1101.813573
-50.0,50,1103.410886
-50.0,50,1105.026262
-50.0,50,1106.616632
-50.0,50,1106.926772
-50.0,50,1107.254089
-50.0,50,1107.572072
-50.0,50,1107.881618
-50.0,50,1108.269077
-50.0,50,1108.686291
-11.0,50,1109.00362
-50.0,50,1109.331629
-50.0,50,1109.670436
-50.0,50,1109.997872
-50.0,50,1111.605412
-50.0,50,1113.225087
-50.0,50,1114.817726
-50.0,50,1116.445566
-50.0,50,1118.031346
-50.0,50,1119.658946
-50.0,50,1121.280718
-50.0,50,1122.910508
-50.0,50,1124.497134
-50.0,50,1126.160249
-50.0,50,1127.751725
-50.0,50,1129.360509
-50.0,50,1130.9915
-50.0,50,1132.58005
-50.0,50,1134.21536
-50.0,50,1135.806183
-50.0,50,1137.43103
-50.0,50,1139.188494
-50.0,50,1140.824541
-50.0,50,1142.435
-50.0,50,1144.039572
-50.0,50,1145.624925
-50.0,50,1147.253327
-50.0,50,1148.87882
-50.0,50,1150.478161
-50.0,50,1152.066059
-50.0,50,1153.773827
-50.0,50,1155.578351
-50.0,50,1157.546562
-50.0,50,1159.179383
0.0,50,1160.938656
-50.0,50,1162.578769
-50.0,50,1164.203248
-50.0,50,1165.808097
-50.0,50,1167.441014
-50.0,50,1169.181852
-50.0,50,1170.776994
-50.0,50,1172.441731
-50.0,50,1174.174079
-50.0,50,1175.870557
-50.0,50,1177.515407
-50.0,50,1179.23885
-50.0,50,1181.392502
-50.0,50,1183.923936
-50.0,50,1186.234339
-50.0,50,1188.039231
-50.0,50,1189.899193
-50.0,50,1191.737098
-50.0,50,1193.714841
-50.0,50,1196.075896
-50.0,50,1196.489371
-50.0,50,1196.922111
-50.0,50,1197.352551
-50.0,50,1197.819338
-50.0,50,1198.334686
-50.0,50,1198.799093
-50.0,50,1199.150328
-50.0,50,1199.514736
-50.0,50,1199.872632
-50.0,50,1200.223702
-50.0,50,1201.886804
-50.0,50,1203.468911
-50.0,50,1205.094942
-50.0,50,1206.69398
-50.0,50,1208.314553
-50.0,50,1209.905977
-50.0,50,1211.515736
-19.0,50,1213.116337
-50.0,50,1214.752791
-50.0,50,1216.347447
-50.0,50,1217.942326
-50.0,50,1219.557192
-50.0,50,1221.177887
-50.0,50,1222.773868
-50.0,50,1224.394389
-50.0,50,1226.024227
-50.0,50,1227.644371
-50.0,50,1229.356504
-50.0,50,1230.975477
-50.0,50,1232.580793
-50.0,50,1234.19546
-50.0,50,1235.766628
-50.0,50,1237.393626
-50.0,50,1239.014531
-50.0,50,1240.620583
0.0,50,1242.232354
-50.0,50,1243.827168
-50.0,50,1245.405671
-48.0,50,1247.017518
-50.0,50,1248.601557
-50.0,50,1250.27651
-50.0,50,1251.878542
-50.0,50,1253.499408
-50.0,50,1255.113928
-50.0,50,1256.744847
-50.0,50,1258.4858
-50.0,50,1260.0643
-50.0,50,1261.690612
-50.0,50,1263.298641
-50.0,50,1264.923955
-50.0,50,1266.534726
-50.0,50,1268.125016
-50.0,50,1269.746001
-50.0,50,1271.32263
-50.0,50,1272.934095
-50.0,50,1274.532011
-50.0,50,1276.151511
-50.0,50,1277.773498
-50.0,50,1279.365212
-50.0,50,1281.036848
-50.0,50,1281.367581
-50.0,50,1281.678851
-50.0,50,1281.986987
-50.0,50,1282.318134
-50.0,50,1282.624735
-50.0,50,1282.953771
-50.0,50,1283.277228
-50.0,50,1283.634425
-50.0,50,1283.969232
-50.0,50,1284.293259
-50.0,50,1285.902088
-50.0,50,1287.541671
-50.0,50,1289.275639
-50.0,50,1290.874412
-50.0,50,1292.49418
-50.0,50,1294.117264
-50.0,50,1295.734608
-50.0,50,1297.319978
-50.0,50,1298.966735
-50.0,50,1300.565178
0.0,50,1302.176271
-50.0,50,1303.789983
-50.0,50,1305.373114
-50.0,50,1306.95435
-50.0,50,1308.549931
-50.0,50,1310.176961
-50.0,50,1311.768997
-50.0,50,1313.400637
-50.0,50,1314.997016
-50.0,50,1316.603546
-50.0,50,1318.30493
-50.0,50,1319.939014
-50.0,50,1321.539661
-50.0,50,1323.138007
-50.0,50,1324.753356
-50.0,50,1326.355385
-50.0,50,1327.961485
-50.0,50,1329.558419
-50.0,50,1331.209844
-50.0,50,1332.7995
-50.0,50,1334.394664
-50.0,50,1335.982898
-50.0,50,1337.579564
-50.0,50,1339.201077
-50.0,50,1340.814166
-50.0,50,1342.426833
-50.0,50,1344.037993
-50.0,50,1345.627137
-50.0,50,1347.232837
-50.0,50,1348.952964
-50.0,50,1350.55033
-50.0,50,1352.162713
-50.0,50,1353.754122
-50.0,50,1355.333589
-50.0,50,1356.978032
-50.0,50,1358.594556
-50.0,50,1360.185192
-50.0,50,1361.764598
-50.0,50,1363.398972
-50.0,50,1364.986616
-50.0,50,1365.315011
-50.0,50,1365.644545
-50.0,50,1365.966731
-50.0,50,1366.274694
-50.0,50,1366.607403
-5.0,50,1366.923751
-50.0,50,1367.237092
-50.0,50,1367.543019
-50.0,50,1367.858861
-50.0,50,1368.202688
-50.0,50,1369.830343
-50.0,50,1371.422718
-50.0,50,1373.042362
-50.0,50,1374.664152
-13.0,50,1376.270626
-50.0,50,1377.865904
-50.0,50,1379.609772
-50.0,50,1381.241812
-50.0,50,1382.832395
0.0,50,1384.426256
-50.0,50,1386.019147
-50.0,50,1387.76281
-50.0,50,1389.528442
-50.0,50,1391.42604
-50.0,50,1393.285228
-50.0,50,1395.094783
-50.0,50,1396.701805
0.0,50,1398.321086
-50.0,50,1399.994522
-50.0,50,1401.97727
-50.0,50,1403.642636
-50.0,50,1405.265862
-50.0,50,1406.888866
-50.0,50,1408.681077
-50.0,50,1410.290066
-50.0,50,1411.88063
-50.0,50,1413.461373
-50.0,50,1415.050595
-50.0,50,1416.669893
-50.0,50,1418.254926
-50.0,50,1419.832291
-50.0,50,1421.461464
-50.0,50,1423.046533
-50.0,50,1424.872544
-50.0,50,1426.477274
-50.0,50,1428.113339
-50.0,50,1429.728322
-50.0,50,1431.34491
-50.0,50,1432.949965
-50.0,50,1434.530919
-50.0,50,1436.177999
-50.0,50,1437.753045
-50.0,50,1439.468383
-50.0,50,1441.046106
-50.0,50,1442.668634
-50.0,50,1444.27473
-50.0,50,1445.847634
-50.0,50,1447.463057
-50.0,50,1449.020696
-50.0,50,1450.6419
-50.0,50,1450.946211
-50.0,50,1451.264146
-50.0,50,1451.621563
-50.0,50,1451.961991
-50.0,50,1452.269834
-50.0,50,1452.612715
-50.0,50,1452.954498
-50.0,50,1453.27743
-50.0,50,1453.589662
-50.0,50,1453.911256
-50.0,50,1455.498382
-50.0,50,1457.130702
-50.0,50,1458.745049
-50.0,50,1460.351646
-50.0,50,1461.923517
-50.0,50,1463.522648
-24.0,50,1465.13606
-50.0,50,1466.754973
-50.0,50,1468.518403
0.0,50,1470.091529
-50.0,50,1471.713973
-50.0,50,1473.301994
-50.0,50,1474.906668
-50.0,50,1476.48583
-14.0,50,1478.077894
-50.0,50,1479.665928
-50.0,50,1481.264526
-50.0,50,1482.870917
-50.0,50,1484.474497
-50.0,50,1486.065618
-49.0,50,1487.661139
-50.0,50,1489.242198
-50.0,50,1490.832271
-50.0,50,1492.414658
-50.0,50,1493.999653
-50.0,50,1495.602776
-50.0,50,1497.209081
-50.0,50,1498.918333
-50.0,50,1500.551661
-50.0,50,1502.159161
-50.0,50,1503.763878
-50.0,50,1505.378148
-50.0,50,1506.983179
-50.0,50,1508.586194
-50.0,50,1510.200298
-50.0,50,1511.858222
-50.0,50,1513.456414
-50.0,50,1515.077008
-50.0,50,1516.669499
-50.0,50,1518.272855
-50.0,50,1519.88377
-50.0,50,1521.481767
-50.0,50,1523.091481
-50.0,50,1524.674549
-50.0,50,1526.292591
-50.0,50,1527.875015
-50.0,50,1529.614072
-50.0,50,1531.229273
-50.0,50,1532.822104
-50.0,50,1534.454128
-50.0,50,1534.781977
-50.0,50,1535.103134
-50.0,50,1535.426447
-50.0,50,1535.767018
-50.0,50,1536.097998
-50.0,50,1536.423304
-50.0,50,1536.740156
-50.0,50,1537.046383
-50.0,50,1537.361063
-50.0,50,1537.851949
-50.0,50,1539.440232
-50.0,50,1541.021572
-50.0,50,1542.639283
-50.0,50,1544.223418
-50.0,50,1545.831934
-50.0,50,1547.426355
-50.0,50,1549.040901
-17.0,50,1550.638528
-50.0,50,1552.230349
-50.0,50,1553.83854
-50.0,50,1555.430958
-50.0,50,1557.064771
-50.0,50,1558.773963
-50.0,50,1560.379823
-50.0,50,1561.962126
-50.0,50,1563.562517
-50.0,50,1565.166793
-50.0,50,1566.760125
-50.0,50,1568.390023
-50.0,50,1569.968681
-50.0,50,1571.589144
-50.0,50,1573.17153
-50.0,50,1574.800366
-50.0,50,1576.417244
-50.0,50,1577.993655
-50.0,50,1579.577519
-50.0,50,1581.192095
-50.0,50,1582.77753
-49.0,50,1584.4252
-50.0,50,1586.023574
-50.0,50,1587.617994
-50.0,50,1589.342563
-50.0,50,1590.9519
-50.0,50,1592.570607
-50.0,50,1594.175002
-50.0,50,1595.76055
-50.0,50,1597.383297
-50.0,50,1598.992882
-50.0,50,1600.588023
-50.0,50,1602.196844
-50.0,50,1603.813337
-50.0,50,1605.422278
-50.0,50,1607.005501
-50.0,50,1608.609045
