# {"t_start": 1652737399.948057, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-50.0,50,305.67603
-50.0,50,307.221324
-50.0,50,308.774673
-50.0,50,310.327554
-50.0,50,311.858858
-50.0,50,313.420388
-50.0,50,314.956923
-50.0,50,316.514636
-50.0,50,318.077342
-50.0,50,319.636911
-50.0,50,321.207165
-50.0,50,322.781721
-50.0,50,324.337046
-50.0,50,325.87694
-50.0,50,327.434591
-50.0,50,329.16883
-50.0,50,330.757973
-50.0,50,331.084744
-50.0,50,331.394299
-50.0,50,331.71818
-50.0,50,332.03181
-50.0,50,332.36575
-50.0,50,332.681053
-50.0,50,332.992891
-50.0,50,333.307327
-50.0,50,333.614934
-50.0,50,333.956549
-50.0,50,335.497259
-50.0,50,337.08081
-50.0,50,338.621128
-50.0,50,340.169694
-50.0,50,341.721918
-50.0,50,343.280123
-50.0,50,344.825885
-50.0,50,346.369469
-50.0,50,347.917259
0.0,50,349.461538
-50.0,50,351.017101
-50.0,50,352.557639
-50.0,50,354.107776
-50.0,50,355.661415
-50.0,50,357.214259
-50.0,50,358.920228
-50.0,50,360.509408
-50.0,50,362.070408
-50.0,50,363.637673
-50.0,50,365.214613
-50.0,50,366.777718
-50.0,50,368.349792
-50.0,50,369.90625
-50.0,50,371.462136
-50.0,50,373.033478
-50.0,50,374.594055
-50.0,50,376.147577
-50.0,50,377.696732
-50.0,50,379.289158
-50.0,50,380.859418
-50.0,50,382.426008
-50.0,50,384.023491
-50.0,50,385.589137
-50.0,50,387.140315
-50.0,50,388.920349
-50.0,50,390.485191
-50.0,50,392.043335
-50.0,50,393.601642
-50.0,50,395.173264
-50.0,50,396.75633
-50.0,50,398.309808
-50.0,50,399.866741
-50.0,50,401.408803
-50.0,50,402.973554
-50.0,50,404.539098
-50.0,50,406.100413
-50.0,50,407.683304
-50.0,50,409.282422
-50.0,50,410.849503
-50.0,50,412.417369
-50.0,50,412.736394
-50.0,50,413.057767
-50.0,50,413.368173
-50.0,50,413.681414
-50.0,50,413.996729
-50.0,50,414.317846
-50.0,50,414.642856
-50.0,50,414.953029
-50.0,50,415.265681
-50.0,50,415.601728
-50.0,50,417.184397
-50.0,50,418.910651
-50.0,50,420.505901
-50.0,50,422.096101
-50.0,50,423.681441
-50.0,50,425.233296
-50.0,50,426.802954
-50.0,50,428.411688
-50.0,50,429.990517
-50.0,50,431.572972
-50.0,50,433.16701
-50.0,50,434.757246
-50.0,50,436.345954
-50.0,50,437.922025
-50.0,50,439.504148
-50.0,50,441.103151
-50.0,50,442.673249
-50.0,50,444.274462
-50.0,50,445.833554
-50.0,50,447.421727
-50.0,50,449.177269
-50.0,50,450.787203
-50.0,50,452.356843
-50.0,50,453.973589
-50.0,50,455.563731
-50.0,50,457.141649
-50.0,50,458.741113
-50.0,50,460.327919
-50.0,50,461.925415
-50.0,50,463.508988
-50.0,50,465.093538
-50.0,50,466.68113
-50.0,50,468.256916
-50.0,50,469.844697
-50.0,50,471.463513
0.0,50,473.06078
-50.0,50,474.671336
-50.0,50,476.287715
-50.0,50,478.024711
-50.0,50,479.666126
0.0,50,481.254812
-50.0,50,482.837301
-50.0,50,484.428458
-50.0,50,486.010822
-50.0,50,487.629065
-50.0,50,489.20104
-50.0,50,490.801091
-50.0,50,492.383581
-50.0,50,493.977344
-50.0,50,495.586144
-50.0,50,495.901178
-50.0,50,496.212456
-50.0,50,496.52631
-50.0,50,496.840999
-50.0,50,497.153409
-50.0,50,497.467192
-50.0,50,497.816259
-50.0,50,498.137712
-50.0,50,498.455476
-50.0,50,498.776131
-50.0,50,500.371886
-50.0,50,501.962629
-50.0,50,503.585327
0.0,50,505.179543
-50.0,50,506.759983
-50.0,50,508.54214
-50.0,50,510.137421
-50.0,50,511.779608
-50.0,50,513.372655
-50.0,50,514.994303
-50.0,50,516.586509
-50.0,50,518.187603
0.0,50,519.77139
-50.0,50,521.360636
-50.0,50,522.993607
-50.0,50,524.593488
-50.0,50,526.19398
-50.0,50,527.77935
-50.0,50,529.406144
-50.0,50,531.000314
0.0,50,532.609302
-50.0,50,534.194031
-50.0,50,535.777332
-50.0,50,537.360768
-50.0,50,539.184617
-50.0,50,540.788305
-50.0,50,542.387183
-50.0,50,543.968865
-50.0,50,545.561006
-50.0,50,547.177543
-50.0,50,548.779759
-50.0,50,550.382266
-50.0,50,551.974175
-50.0,50,553.56453
-50.0,50,555.183063
-50.0,50,556.773968
-50.0,50,558.426031
-50.0,50,560.031877
-50.0,50,561.653745
-50.0,50,563.296645
-50.0,50,564.907073
-50.0,50,566.501789
-50.0,50,568.301026
-50.0,50,569.918128
-50.0,50,571.525439
-50.0,50,573.13532
-50.0,50,574.737752
-50.0,50,576.321978
-50.0,50,577.897223
-50.0,50,579.510329
-50.0,50,579.851177
-50.0,50,580.172364
-50.0,50,580.517997
-50.0,50,580.848017
-50.0,50,581.207642
-50.0,50,581.516666
-50.0,50,581.853618
-50.0,50,582.181683
-50.0,50,582.517937
-50.0,50,582.832212
-50.0,50,584.435374
-50.0,50,586.044538
-50.0,50,587.648466
-50.0,50,589.273013
-50.0,50,591.020143
-50.0,50,592.749769
-50.0,50,594.42819
-50.0,50,596.132616
-50.0,50,597.962414
-50.0,50,599.731256
-50.0,50,601.479124
-50.0,50,603.132785
-50.0,50,604.733843
-50.0,50,606.328674
-50.0,50,607.982045
-50.0,50,609.583969
-50.0,50,611.184768
-50.0,50,612.784908
-50.0,50,614.390286
-50.0,50,615.994812
-50.0,50,617.605867
-50.0,50,619.21812
-50.0,50,620.817175
-50.0,50,622.398117
-50.0,50,623.980706
-50.0,50,625.601736
-50.0,50,627.225779
-50.0,50,628.913197
-50.0,50,630.54116
-50.0,50,632.168841
-50.0,50,633.814742
-50.0,50,635.41364
-50.0,50,637.03758
-50.0,50,638.640765
-50.0,50,640.236054
-50.0,50,641.850234
0.0,50,643.47542
-50.0,50,645.06316
-50.0,50,646.695452
-50.0,50,648.293392
-50.0,50,649.913049
-50.0,50,651.508557
-50.0,50,653.093062
-50.0,50,654.710395
-50.0,50,656.305054
-50.0,50,657.99854
-50.0,50,659.636728
-50.0,50,661.230709
-50.0,50,662.82257
-50.0,50,664.406877
-50.0,50,664.772269
-50.0,50,665.088509
-50.0,50,665.449441
-50.0,50,665.779795
-50.0,50,666.117947
-50.0,50,666.440921
-50.0,50,666.754998
-50.0,50,667.077992
0.0,50,667.418311
-50.0,50,667.7443
-50.0,50,669.319803
-50.0,50,670.910228
-50.0,50,672.514555
-50.0,50,674.127819
-50.0,50,675.714572
-50.0,50,677.329142
-50.0,50,678.921355
-50.0,50,680.511186
-50.0,50,682.11146
-50.0,50,683.705751
-50.0,50,685.302135
0.0,50,686.918056
-50.0,50,688.685807
-50.0,50,690.293422
-50.0,50,691.88899
-50.0,50,693.491004
-50.0,50,695.100781
-50.0,50,696.689179
-50.0,50,698.283657
-50.0,50,699.941596
0.0,50,701.567936
-50.0,50,703.193478
-50.0,50,704.811174
-50.0,50,706.40548
-50.0,50,708.012765
-38.0,50,709.66369
-50.0,50,711.262827
-50.0,50,712.886123
-50.0,50,714.486545
-50.0,50,716.070281
-50.0,50,717.692044
-50.0,50,719.451324
-50.0,50,721.067663
-50.0,50,722.713351
-50.0,50,724.315072
-50.0,50,725.897233
-50.0,50,727.520062
-50.0,50,729.152358
-50.0,50,730.774247
-50.0,50,732.378307
-50.0,50,733.971964
-50.0,50,735.570536
-50.0,50,737.175009
-50.0,50,738.771907
-50.0,50,740.392115
-50.0,50,741.97191
-50.0,50,743.576845
-50.0,50,745.197585
-50.0,50,746.795578
-50.0,50,748.555406
-50.0,50,748.867643
-50.0,50,749.200907
-50.0,50,749.542558
-50.0,50,749.884712
-50.0,50,750.218145
0.0,50,750.533264
-50.0,50,750.847409
-50.0,50,751.157459
-50.0,50,751.488745
-50.0,50,751.804651
-50.0,50,753.403964
-50.0,50,755.006018
-50.0,50,756.633659
-50.0,50,758.238452
-50.0,50,759.860033
-50.0,50,761.462352
-50.0,50,763.050064
-50.0,50,764.640044
-50.0,50,766.2421
-50.0,50,767.821218
-50.0,50,769.445217
-50.0,50,771.032344
-50.0,50,772.652939
-50.0,50,774.254567
0.0,50,775.852026
-50.0,50,777.468608
-50.0,50,779.160225
0.0,50,780.82806
-50.0,50,782.457583
-50.0,50,784.095057
-50.0,50,785.692883
-50.0,50,787.305587
-50.0,50,788.917283
-50.0,50,790.517739
-50.0,50,792.095768
-50.0,50,793.708799
-50.0,50,795.300663
-50.0,50,796.899101
-50.0,50,798.541018
-50.0,50,800.137786
-50.0,50,801.748533
0.0,50,803.349723
0.0,50,804.978112
-50.0,50,806.735598
-50.0,50,808.509764
-50.0,50,810.434771
-50.0,50,812.682536
-50.0,50,814.785446
0.0,50,816.643954
-50.0,50,818.373383
-50.0,50,820.177453
-40.0,50,822.070939
-50.0,50,824.314749
-50.0,50,826.397041
-50.0,50,828.543511
-50.0,50,830.53095
-50.0,50,832.684035
-50.0,50,834.605967
-50.0,50,836.578682
-50.0,50,838.634032
-50.0,50,839.002615
-50.0,50,839.428777
-50.0,50,839.816993
-50.0,50,840.181497
-6.0,50,840.51359
-50.0,50,840.863648
-50.0,50,841.358029
-50.0,50,841.703438
-50.0,50,842.05679
-50.0,50,842.454171
-50.0,50,844.393884
-50.0,50,846.17768
-50.0,50,848.065793
-50.0,50,849.888273
-50.0,50,852.318608
-50.0,50,854.372985
-50.0,50,856.240068
-50.0,50,858.389783
-50.0,50,860.512364
-50.0,50,862.342681
-50.0,50,864.084198
-50.0,50,865.804114
-50.0,50,867.631803
-50.0,50,869.873892
-50.0,50,871.851336
-50.0,50,873.66469
-50.0,50,875.946358
-50.0,50,877.757179
-50.0,50,879.826954
-50.0,50,882.240624
-50.0,50,884.105907
-50.0,50,885.831823
-13.0,50,887.660526
-50.0,50,889.622852
-50.0,50,892.116148
-50.0,50,894.051447
-50.0,50,895.958127
0.0,50,898.411618
-50.0,50,900.320249
-50.0,50,901.950449
-50.0,50,903.57555
-50.0,50,905.183331
-12.0,50,906.996352
-50.0,50,908.701188
-50.0,50,910.304931
-50.0,50,911.946101
-50.0,50,913.546544
-50.0,50,915.139557
-50.0,50,916.732816
-50.0,50,918.340765
-50.0,50,919.940436
-50.0,50,921.573842
-50.0,50,923.186131
-50.0,50,924.809201
-50.0,50,926.405953
-50.0,50,928.184308
-50.0,50,929.806567
-50.0,50,931.436914
-50.0,50,933.048149
-50.0,50,934.64496
-50.0,50,934.97838
-50.0,50,935.317173
-50.0,50,935.633188
-50.0,50,935.960504
-50.0,50,936.269957
-3.0,50,936.579264
0.0,50,936.904033
-50.0,50,937.232781
-50.0,50,937.570215
-50.0,50,937.878678
-50.0,50,939.492235
-50.0,50,941.096078
-50.0,50,942.689235
-50.0,50,944.297287
-50.0,50,945.898572
-50.0,50,947.530615
-50.0,50,949.151171
-50.0,50,950.768114
-50.0,50,952.356556
-50.0,50,953.965182
-50.0,50,955.564074
-50.0,50,957.176471
-50.0,50,958.905717
-50.0,50,960.551337
-50.0,50,962.138462
-50.0,50,963.74179
-50.0,50,965.33374
-50.0,50,966.93997
-50.0,50,968.581531
-50.0,50,970.172481
-50.0,50,971.780907
-50.0,50,973.396189
-50.0,50,975.002198
-50.0,50,976.751384
-50.0,50,978.58877
0.0,50,980.576803
-50.0,50,982.239992
-50.0,50,983.898548
-50.0,50,985.52962
-50.0,50,987.124959
-50.0,50,988.828056
-50.0,50,990.442297
-50.0,50,992.041028
-50.0,50,993.659099
-50.0,50,995.351854
-50.0,50,997.013854
-50.0,50,998.817559
-50.0,50,1000.464967
-50.0,50,1002.124626
-50.0,50,1003.994997
-50.0,50,1005.601134
-50.0,50,1007.238008
-50.0,50,1008.881983
-50.0,50,1010.485631
-50.0,50,1012.084051
-50.0,50,1013.704194
-50.0,50,1015.303195
-50.0,50,1016.930028
-50.0,50,1018.645423
-50.0,50,1020.27978
-50.0,50,1020.604838
-50.0,50,1020.9654
-50.0,50,1021.278214
-50.0,50,1021.603889
0.0,50,1021.921501
-50.0,50,1022.239728
-50.0,50,1022.572067
-50.0,50,1022.912845
-50.0,50,1023.24879
-50.0,50,1023.573251
-50.0,50,1025.224808
-50.0,50,1026.849689
-50.0,50,1028.460145
-50.0,50,1030.052348
-50.0,50,1031.654979
-50.0,50,1033.275043
-50.0,50,1034.877037
-50.0,50,1036.473287
-50.0,50,1038.072904
-50.0,50,1039.693858
-50.0,50,1041.295719
-50.0,50,1042.922638
-50.0,50,1044.517281
-50.0,50,1046.114793
-50.0,50,1047.752311
0.0,50,1049.476574
-50.0,50,1051.139312
-50.0,50,1053.024181
-50.0,50,1054.921201
-50.0,50,1056.817348
-50.0,50,1058.438248
0.0,50,1060.02481
-50.0,50,1061.884758
-50.0,50,1063.829937
-50.0,50,1065.700857
-50.0,50,1067.492193
-50.0,50,1069.107654
-50.0,50,1070.70431
-50.0,50,1072.2969
-50.0,50,1073.888364
-50.0,50,1075.512301
-50.0,50,1077.097052
-50.0,50,1078.856289
-50.0,50,1080.451493
-50.0,50,1082.102546
-50.0,50,1083.722648
-50.0,50,1085.316545
-50.0,50,1086.933163
-50.0,50,1088.542374
-50.0,50,1090.136272
-50.0,50,1091.71257
-14.0,50,1093.3178
-50.0,50,1094.957441
-50.0,50,1096.572622
-50.0,50,1098.185056
-50.0,50,1099.784543
-50.0,50,1101.382784
-50.0,50,1102.985167
-50.0,50,1104.577865
-50.0,50,1106.194046
-50.0,50,1106.500913
-50.0,50,1106.840223
-50.0,50,1107.173507
-50.0,50,1107.491569
-50.0,50,1107.929358
-50.0,50,1108.284196
-50.0,50,1108.595948
-50.0,50,1108.910801
-50.0,50,1109.23448
-50.0,50,1109.564692
-50.0,50,1111.199812
-50.0,50,1112.797052
-50.0,50,1114.419209
0.0,50,1116.012111
-50.0,50,1117.615691
-50.0,50,1119.232808
-50.0,50,1120.821454
-50.0,50,1122.449355
0.0,50,1124.099174
-50.0,50,1125.710638
-50.0,50,1127.336531
-50.0,50,1128.941552
-50.0,50,1130.569493
-50.0,50,1132.171966
-50.0,50,1133.757747
-50.0,50,1135.410715
-50.0,50,1137.014378
-50.0,50,1138.791146
-50.0,50,1140.404499
-50.0,50,1141.996131
-50.0,50,1143.596598
-50.0,50,1145.221395
-50.0,50,1146.852488
-50.0,50,1148.455288
-50.0,50,1150.045586
-50.0,50,1151.648106
-50.0,50,1153.344552
-50.0,50,1155.149268
-50.0,50,1157.116554
-50.0,50,1158.747764
-50.0,50,1160.517561
-50.0,50,1162.144402
-50.0,50,1163.770334
-50.0,50,1165.396719
-50.0,50,1167.003076
-50.0,50,1168.757811
-50.0,50,1170.357988
-50.0,50,1172.010443
-50.0,50,1173.732767
-50.0,50,1175.48018
-50.0,50,1177.13287
-50.0,50,1178.79367
-50.0,50,1180.952636
-50.0,50,1183.475075
-50.0,50,1185.782
-50.0,50,1187.623997
-50.0,50,1189.433777
-50.0,50,1191.338557
-50.0,50,1193.278164
-50.0,50,1195.590255
-50.0,50,1195.964628
-50.0,50,1196.372427
-50.0,50,1196.767663
-50.0,50,1197.184263
-50.0,50,1197.61246
-50.0,50,1198.104228
-50.0,50,1198.470367
-50.0,50,1198.824829
0.0,50,1199.193655
-50.0,50,1199.793452
-50.0,50,1201.460211
-50.0,50,1203.056293
-50.0,50,1204.677968
-50.0,50,1206.26747
-50.0,50,1207.877966
-50.0,50,1209.482686
-50.0,50,1211.088105
0.0,50,1212.685674
-50.0,50,1214.30511
-50.0,50,1215.91349
-50.0,50,1217.52165
-50.0,50,1219.140226
0.0,50,1220.752594
-50.0,50,1222.361574
-50.0,50,1223.990764
-50.0,50,1225.6041
-50.0,50,1227.212106
-50.0,50,1228.948875
-50.0,50,1230.553299
-50.0,50,1232.157918
-50.0,50,1233.755504
-50.0,50,1235.368539
-50.0,50,1236.989222
-50.0,50,1238.61576
-50.0,50,1240.210152
-50.0,50,1241.81267
-50.0,50,1243.391397
-50.0,50,1244.996546
-50.0,50,1246.603333
-50.0,50,1248.19369
-50.0,50,1249.805955
-50.0,50,1251.480308
-50.0,50,1253.098653
-50.0,50,1254.721477
-50.0,50,1256.327609
-50.0,50,1258.06022
-50.0,50,1259.657197
-50.0,50,1261.275029
-50.0,50,1262.884072
-50.0,50,1264.48306
0.0,50,1266.089828
-50.0,50,1267.703389
-50.0,50,1269.317163
-50.0,50,1270.897121
-50.0,50,1272.504863
-50.0,50,1274.128484
-50.0,50,1275.722762
-50.0,50,1277.332966
-50.0,50,1278.938026
-50.0,50,1280.59968
-50.0,50,1280.938011
-50.0,50,1281.264817
0.0,50,1281.575687
-50.0,50,1281.906871
-50.0,50,1282.224388
-50.0,50,1282.581909
-50.0,50,1282.905754
-50.0,50,1283.240587
-50.0,50,1283.549116
-50.0,50,1283.86537
-50.0,50,1285.465473
-50.0,50,1287.116476
-50.0,50,1288.85844
-50.0,50,1290.452869
-50.0,50,1292.083117
-50.0,50,1293.685572
-50.0,50,1295.311234
-50.0,50,1296.901478
-50.0,50,1298.512887
-50.0,50,1300.153851
-50.0,50,1301.7689
-50.0,50,1303.364214
-50.0,50,1304.958464
-50.0,50,1306.520243
-50.0,50,1308.144771
-50.0,50,1309.748923
-50.0,50,1311.361003
-50.0,50,1312.99097
-50.0,50,1314.560928
-50.0,50,1316.157453
-50.0,50,1317.853974
-50.0,50,1319.52965
-50.0,50,1321.127006
-50.0,50,1322.705063
0.0,50,1324.31217
-50.0,50,1325.936811
-50.0,50,1327.561836
-50.0,50,1329.156021
-50.0,50,1330.762188
-50.0,50,1332.356201
-50.0,50,1333.954089
-50.0,50,1335.571637
-50.0,50,1337.175951
-50.0,50,1338.783183
-50.0,50,1340.422813
-50.0,50,1342.013749
-50.0,50,1343.595099
-50.0,50,1345.214116
-50.0,50,1346.791004
-50.0,50,1348.508493
-28.0,50,1350.118032
-50.0,50,1351.719434
-50.0,50,1353.307091
-50.0,50,1354.95029
-48.0,50,1356.58147
-50.0,50,1358.172756
-50.0,50,1359.754515
0.0,50,1361.377366
-50.0,50,1362.943804
-50.0,50,1364.579216
-50.0,50,1364.88547
-50.0,50,1365.198442
-50.0,50,1365.499457
-50.0,50,1365.812383
-50.0,50,1366.149636
-50.0,50,1366.467956
-50.0,50,1366.83556
-50.0,50,1367.148301
-50.0,50,1367.471856
-50.0,50,1367.794493
-50.0,50,1369.412902
-50.0,50,1371.019991
-50.0,50,1372.627613
-50.0,50,1374.223291
-50.0,50,1375.821111
-50.0,50,1377.427797
-50.0,50,1379.200567
-50.0,50,1380.831828
-50.0,50,1382.417903
-50.0,50,1384.004725
-50.0,50,1385.664244
-50.0,50,1387.328671
-50.0,50,1389.088181
-50.0,50,1390.969616
-50.0,50,1392.838666
-50.0,50,1394.661246
-50.0,50,1396.261052
-50.0,50,1397.897046
-50.0,50,1399.580578
-50.0,50,1401.555194
-50.0,50,1403.232018
-50.0,50,1404.856108
-50.0,50,1406.480678
-50.0,50,1408.26597
-50.0,50,1409.857489
-50.0,50,1411.441717
-50.0,50,1413.028074
-50.0,50,1414.636951
-50.0,50,1416.211076
-50.0,50,1417.829525
-50.0,50,1419.417343
-50.0,50,1421.041289
-50.0,50,1422.612123
-50.0,50,1424.431522
-50.0,50,1426.09283
-50.0,50,1427.694715
-50.0,50,1429.294958
-50.0,50,1430.904377
-50.0,50,1432.53986
-50.0,50,1434.153086
-50.0,50,1435.737443
-50.0,50,1437.329277
-50.0,50,1439.042825
-50.0,50,1440.65372
-50.0,50,1442.241849
-50.0,50,1443.830865
-50.0,50,1445.449942
-50.0,50,1447.027398
-50.0,50,1448.595577
-50.0,50,1450.185786
-50.0,50,1450.509176
-50.0,50,1450.849466
-50.0,50,1451.177561
-50.0,50,1451.51082
-50.0,50,1451.821443
-50.0,50,1452.166799
-50.0,50,1452.484606
-50.0,50,1452.794572
-50.0,50,1453.135817
-50.0,50,1453.489798
-50.0,50,1455.104106
-50.0,50,1456.704825
-50.0,50,1458.314424
-15.0,50,1459.922245
-50.0,50,1461.537057
-50.0,50,1463.113023
-50.0,50,1464.739471
-30.0,50,1466.338529
-50.0,50,1468.060441
-50.0,50,1469.677587
-50.0,50,1471.284607
-50.0,50,1472.887692
-50.0,50,1474.481303
-50.0,50,1476.073477
-50.0,50,1477.653812
-50.0,50,1479.25666
-50.0,50,1480.845459
-50.0,50,1482.431909
-50.0,50,1484.028754
-50.0,50,1485.641931
-50.0,50,1487.222359
-50.0,50,1488.802723
-50.0,50,1490.397796
-50.0,50,1491.996589
-50.0,50,1493.577752
-50.0,50,1495.189607
-50.0,50,1496.789783
-50.0,50,1498.534821
-50.0,50,1500.144066
-50.0,50,1501.729062
-50.0,50,1503.307554
-50.0,50,1504.946018
-50.0,50,1506.568916
-50.0,50,1508.147666
-50.0,50,1509.793391
-50.0,50,1511.388076
-50.0,50,1513.038455
-50.0,50,1514.624876
-50.0,50,1516.278112
-50.0,50,1517.85737
-50.0,50,1519.448068
-50.0,50,1521.05745
-50.0,50,1522.645206
-50.0,50,1524.256529
-50.0,50,1525.851367
0.0,50,1527.470421
-50.0,50,1529.201617
-50.0,50,1530.788333
-50.0,50,1532.411165
-50.0,50,1534.004045
-50.0,50,1534.319663
-50.0,50,1534.635973
-50.0,50,1534.962692
-50.0,50,1535.306701
-50.0,50,1535.648567
-50.0,50,1535.984213
-50.0,50,1536.318442
-50.0,50,1536.686438
-50.0,50,1537.10167
0.0,50,1537.413182
-50.0,50,1539.010998
-50.0,50,1540.598317
-50.0,50,1542.216035
-50.0,50,1543.828948
-50.0,50,1545.420377
-50.0,50,1547.013322
-50.0,50,1548.595449
-50.0,50,1550.208423
-50.0,50,1551.7923
-50.0,50,1553.392594
-50.0,50,1555.050618
-50.0,50,1556.636152
-50.0,50,1558.378592
-50.0,50,1559.96666
-50.0,50,1561.539862
-50.0,50,1563.130009
-50.0,50,1564.73771
-50.0,50,1566.336073
-50.0,50,1567.937861
-50.0,50,1569.577532
-50.0,50,1571.174299
-50.0,50,1572.770877
-50.0,50,1574.356883
-50.0,50,1575.968514
-50.0,50,1577.568792
-50.0,50,1579.165795
-50.0,50,1580.758018
-50.0,50,1582.345992
-50.0,50,1583.974006
-50.0,50,1585.569798
-50.0,50,1587.183348
-50.0,50,1588.927347
-50.0,50,1590.547897
-27.0,50,1592.149367
-50.0,50,1593.755235
-50.0,50,1595.363772
-50.0,50,1596.952866
-50.0,50,1598.579874
-50.0,50,1600.181716
-50.0,50,1601.804602
-50.0,50,1603.38836
-50.0,50,1604.981589
-50.0,50,1606.58353
-50.0,50,1608.178043
-50.0,50,1609.782656
