# {"t_start": 1652785594.4561775, "env_id": "FetchPush-v1"} 
r,l,t
-50.0,50,506.828057
-50.0,50,508.465541
-50.0,50,510.134562
-50.0,50,511.784201
-50.0,50,513.435489
-50.0,50,515.093257
-50.0,50,516.735343
-50.0,50,518.569758
-50.0,50,520.220536
-50.0,50,521.8883
-50.0,50,523.738926
-50.0,50,525.548232
-50.0,50,527.343655
-50.0,50,529.069943
-50.0,50,530.78001
-50.0,50,532.524174
-50.0,50,534.304629
-50.0,50,535.992589
-50.0,50,536.348558
-50.0,50,536.698209
-50.0,50,537.03532
-50.0,50,537.375121
-50.0,50,537.724826
-50.0,50,538.065382
-50.0,50,538.411956
-50.0,50,538.738651
-50.0,50,539.071165
-50.0,50,539.465277
-50.0,50,541.128361
-50.0,50,542.79703
-50.0,50,544.448125
-50.0,50,546.099422
-50.0,50,547.823823
-50.0,50,549.498248
-50.0,50,551.183153
-50.0,50,552.851045
-50.0,50,554.507556
-50.0,50,556.18152
-50.0,50,557.874107
-50.0,50,559.53869
0.0,50,561.201424
-50.0,50,562.868108
-50.0,50,564.508224
-50.0,50,566.172602
-50.0,50,567.828488
-50.0,50,569.472428
-50.0,50,571.118512
-50.0,50,572.77643
-50.0,50,574.426376
-50.0,50,576.087102
-50.0,50,577.944238
0.0,50,579.611662
-50.0,50,581.260432
-50.0,50,582.936373
-4.0,50,584.607422
-50.0,50,586.261032
-50.0,50,587.929154
-50.0,50,589.573064
0.0,50,591.242587
-50.0,50,592.911674
-25.0,50,594.548034
-50.0,50,596.224434
-50.0,50,597.833581
-50.0,50,599.480675
-50.0,50,601.122504
0.0,50,602.765265
-50.0,50,604.452033
-50.0,50,606.118279
-50.0,50,607.895874
-50.0,50,609.567361
-50.0,50,611.226472
-50.0,50,612.875334
-50.0,50,614.50491
-50.0,50,616.162529
-50.0,50,617.826488
-50.0,50,619.487371
-50.0,50,621.13701
-50.0,50,622.796924
-50.0,50,623.14489
-50.0,50,623.4762
-50.0,50,623.810552
-50.0,50,624.151458
-50.0,50,624.482311
-50.0,50,624.839325
-50.0,50,625.178401
-50.0,50,625.510252
-50.0,50,625.849052
-50.0,50,626.184138
-50.0,50,627.855702
-50.0,50,629.492567
-50.0,50,631.136168
-50.0,50,632.791116
-50.0,50,634.43261
-50.0,50,636.096136
-50.0,50,637.869837
-50.0,50,639.584244
-50.0,50,641.251549
-50.0,50,642.90557
-50.0,50,644.562191
-50.0,50,646.214087
-50.0,50,647.89159
-50.0,50,649.51054
-50.0,50,651.174935
-50.0,50,652.822646
-50.0,50,654.485593
-50.0,50,656.141141
-50.0,50,657.81564
-50.0,50,659.469635
-50.0,50,661.123394
-50.0,50,662.787664
-50.0,50,664.438055
-50.0,50,666.075732
-50.0,50,667.882843
-50.0,50,669.549936
-50.0,50,671.210824
-50.0,50,672.860823
-50.0,50,674.513664
-50.0,50,676.183163
-50.0,50,677.848868
-50.0,50,679.492276
-50.0,50,681.159143
0.0,50,682.827811
-50.0,50,684.479399
-50.0,50,686.133591
-50.0,50,687.80179
-50.0,50,689.484082
-50.0,50,691.133893
-50.0,50,692.766046
-50.0,50,694.428702
-50.0,50,696.07631
-50.0,50,697.890052
-50.0,50,699.525741
0.0,50,701.197149
-50.0,50,702.848854
-50.0,50,704.508543
-50.0,50,706.195563
-50.0,50,707.857571
-50.0,50,709.546352
-50.0,50,709.881347
-50.0,50,710.223254
-50.0,50,710.570767
-50.0,50,710.899528
-50.0,50,711.277759
-50.0,50,711.644353
-50.0,50,712.01474
-50.0,50,712.359871
-50.0,50,712.688599
-50.0,50,713.032288
-50.0,50,714.709101
-50.0,50,716.362418
-50.0,50,718.040543
-50.0,50,719.689096
-50.0,50,721.370383
-50.0,50,723.044155
-50.0,50,724.679128
-50.0,50,726.344599
-50.0,50,728.175123
-50.0,50,729.83892
-50.0,50,731.512456
-50.0,50,733.154256
-50.0,50,734.791079
-50.0,50,736.457703
-50.0,50,738.134766
-50.0,50,739.788334
-50.0,50,741.440423
-50.0,50,743.104317
-50.0,50,744.780324
-50.0,50,746.440784
-50.0,50,748.096362
-50.0,50,749.737018
-50.0,50,751.37563
-50.0,50,753.033487
-50.0,50,754.713704
-50.0,50,756.371832
-50.0,50,758.193809
0.0,50,759.859567
-50.0,50,761.599261
-50.0,50,763.264429
-50.0,50,764.943881
-50.0,50,766.598958
-50.0,50,768.262771
-50.0,50,769.91478
-50.0,50,771.604854
-50.0,50,773.248618
-50.0,50,774.908186
-50.0,50,776.564638
-50.0,50,778.230958
-50.0,50,779.91266
-50.0,50,781.573368
-50.0,50,783.243855
-50.0,50,784.916554
-50.0,50,786.568464
-50.0,50,788.360228
-50.0,50,790.000619
-50.0,50,791.675312
-50.0,50,793.346183
-50.0,50,795.019706
-50.0,50,796.701077
-50.0,50,797.023274
-50.0,50,797.365705
-50.0,50,797.723731
-50.0,50,798.079736
-50.0,50,798.448151
0.0,50,798.812982
-50.0,50,799.152561
-50.0,50,799.482778
-50.0,50,799.823256
-50.0,50,800.168519
-50.0,50,801.825686
-50.0,50,803.481121
-43.0,50,805.150855
-50.0,50,806.832571
-50.0,50,808.498748
-50.0,50,810.160454
-50.0,50,811.799417
-50.0,50,813.460672
-49.0,50,815.127408
-50.0,50,816.784893
-50.0,50,818.593816
-50.0,50,820.272322
-50.0,50,821.925742
-50.0,50,823.573453
-50.0,50,825.216532
-50.0,50,826.896379
-50.0,50,828.554106
-50.0,50,830.185135
-50.0,50,831.852657
-50.0,50,833.483398
-50.0,50,835.135048
-50.0,50,836.801203
-50.0,50,838.469142
-50.0,50,840.123545
-50.0,50,841.763749
-50.0,50,843.404793
-50.0,50,845.093093
-50.0,50,846.721068
-50.0,50,848.508039
-50.0,50,850.158027
-50.0,50,851.846733
-50.0,50,853.514833
-50.0,50,855.160804
-50.0,50,856.807793
-50.0,50,858.464576
-50.0,50,860.122321
-50.0,50,861.757994
-50.0,50,863.411504
-50.0,50,865.085585
-50.0,50,866.73579
0.0,50,868.448645
-50.0,50,870.088339
-50.0,50,871.752812
-50.0,50,873.408415
-50.0,50,875.061171
-50.0,50,876.718756
-50.0,50,878.548353
0.0,50,880.207107
-50.0,50,881.871299
-50.0,50,883.523476
0.0,50,883.848664
-50.0,50,884.175694
-50.0,50,884.522225
-50.0,50,884.848504
-50.0,50,885.209224
-50.0,50,885.529617
-50.0,50,885.880893
-50.0,50,886.215915
-50.0,50,886.536673
-50.0,50,886.902537
-50.0,50,888.563551
-50.0,50,890.241351
-50.0,50,891.896637
-50.0,50,893.54776
-50.0,50,895.198169
0.0,50,896.846751
-50.0,50,898.518867
-50.0,50,900.216657
-50.0,50,901.836346
-50.0,50,903.497212
-50.0,50,905.139905
-50.0,50,906.764415
-50.0,50,908.56667
-50.0,50,910.217071
-50.0,50,911.85565
-50.0,50,913.512118
-50.0,50,915.176135
0.0,50,916.814872
-50.0,50,918.473749
-50.0,50,920.117006
-50.0,50,921.792243
-50.0,50,923.444198
-50.0,50,925.10551
-50.0,50,926.760593
-50.0,50,928.414939
0.0,50,930.081264
-50.0,50,931.755533
-50.0,50,933.399168
-50.0,50,935.061129
-50.0,50,936.719091
-50.0,50,938.504984
-50.0,50,940.163477
-50.0,50,941.837178
-50.0,50,943.472342
-50.0,50,945.113642
-50.0,50,946.753419
-50.0,50,948.420448
-50.0,50,950.092541
0.0,50,951.743594
-50.0,50,953.40501
-50.0,50,955.062866
-50.0,50,956.736127
-50.0,50,958.398479
-50.0,50,960.058251
0.0,50,961.698374
-50.0,50,963.366605
-50.0,50,965.023098
-50.0,50,966.695487
-50.0,50,968.50186
-50.0,50,970.199185
-50.0,50,970.543303
-50.0,50,970.911231
-50.0,50,971.273693
-50.0,50,971.620802
0.0,50,971.989147
-50.0,50,972.353754
-50.0,50,972.698198
-50.0,50,973.059124
-50.0,50,973.429003
-50.0,50,973.758272
-50.0,50,975.427052
-50.0,50,977.067746
-50.0,50,978.716835
-50.0,50,980.381705
-50.0,50,982.047307
-50.0,50,983.701755
-50.0,50,985.348208
-50.0,50,987.013569
-50.0,50,988.683389
-50.0,50,990.310525
-50.0,50,991.983326
-50.0,50,993.65756
-50.0,50,995.304578
-50.0,50,996.991047
-50.0,50,998.763316
-50.0,50,1000.425026
-50.0,50,1002.093995
-50.0,50,1003.747025
0.0,50,1005.398395
-50.0,50,1007.056284
-50.0,50,1008.73677
-50.0,50,1010.402931
-50.0,50,1012.070418
-50.0,50,1013.726747
-50.0,50,1015.39195
-50.0,50,1017.038355
-50.0,50,1018.755057
-50.0,50,1020.422178
-50.0,50,1022.083774
-50.0,50,1023.732888
-50.0,50,1025.390409
-50.0,50,1027.067883
-50.0,50,1028.916089
-50.0,50,1030.588186
-50.0,50,1032.259753
-50.0,50,1033.948564
-50.0,50,1035.621489
-50.0,50,1037.256522
-50.0,50,1038.89461
-50.0,50,1040.574357
-50.0,50,1042.22317
-50.0,50,1043.893562
-50.0,50,1045.571182
-50.0,50,1047.239135
-50.0,50,1048.932399
-50.0,50,1050.600106
-50.0,50,1052.255757
-50.0,50,1053.913234
-50.0,50,1055.593473
0.0,50,1057.239486
-50.0,50,1057.741096
-50.0,50,1058.085672
-50.0,50,1058.412183
-50.0,50,1058.760968
-50.0,50,1059.08733
-50.0,50,1059.428575
-50.0,50,1059.769684
-50.0,50,1060.08854
-50.0,50,1060.439967
-50.0,50,1060.826285
-50.0,50,1062.491783
-50.0,50,1064.152467
-50.0,50,1065.804405
-50.0,50,1067.456531
-50.0,50,1069.124365
-50.0,50,1070.768268
-50.0,50,1072.44292
-50.0,50,1074.107483
-50.0,50,1075.748142
-50.0,50,1077.412802
-50.0,50,1079.100307
0.0,50,1080.756338
-50.0,50,1082.429574
-50.0,50,1084.103145
0.0,50,1085.777742
-50.0,50,1087.476348
-50.0,50,1089.225224
-50.0,50,1090.921327
-50.0,50,1092.578826
0.0,50,1094.257306
-50.0,50,1095.964201
-50.0,50,1097.627346
-50.0,50,1099.294697
-50.0,50,1100.946594
-50.0,50,1102.651885
-50.0,50,1104.315894
-50.0,50,1106.036719
-50.0,50,1107.693357
-50.0,50,1109.384562
-50.0,50,1111.0734
0.0,50,1112.730398
-50.0,50,1114.378615
-50.0,50,1116.045412
-50.0,50,1117.859857
-50.0,50,1119.620268
-50.0,50,1121.270638
-50.0,50,1122.915605
-50.0,50,1124.600281
-50.0,50,1126.251553
-50.0,50,1127.920859
-50.0,50,1129.589074
-50.0,50,1131.240246
-50.0,50,1132.899502
-50.0,50,1134.564711
-50.0,50,1136.26182
-50.0,50,1137.919258
-50.0,50,1139.591199
-50.0,50,1141.244635
-50.0,50,1142.904388
-50.0,50,1144.560407
-50.0,50,1144.905502
-50.0,50,1145.24192
-50.0,50,1145.584373
0.0,50,1145.927285
-50.0,50,1146.270924
0.0,50,1146.603496
-50.0,50,1146.92643
-50.0,50,1147.275188
-50.0,50,1147.760558
-50.0,50,1148.186034
-50.0,50,1149.863836
-50.0,50,1151.519984
-50.0,50,1153.180315
-50.0,50,1154.840732
-50.0,50,1156.495103
-50.0,50,1158.164532
-50.0,50,1159.820693
-50.0,50,1161.491645
-50.0,50,1163.154717
-50.0,50,1164.815093
-50.0,50,1166.494065
-50.0,50,1168.148476
-50.0,50,1169.830713
-50.0,50,1171.466419
-50.0,50,1173.114529
0.0,50,1174.786792
-50.0,50,1176.480883
-50.0,50,1178.276128
-50.0,50,1179.93077
-50.0,50,1181.609026
-50.0,50,1183.312251
-50.0,50,1184.967441
-50.0,50,1186.618505
-50.0,50,1188.290653
-50.0,50,1189.952903
-50.0,50,1191.637188
-50.0,50,1193.303796
-50.0,50,1194.955268
-50.0,50,1196.595064
0.0,50,1198.284425
-50.0,50,1199.962583
-50.0,50,1201.62343
-50.0,50,1203.325433
-50.0,50,1204.978573
-50.0,50,1206.686286
0.0,50,1208.479343
-50.0,50,1210.136428
-50.0,50,1211.792153
-50.0,50,1213.439713
-50.0,50,1215.097745
-50.0,50,1216.722946
-50.0,50,1218.398604
-50.0,50,1220.050841
-50.0,50,1221.713145
-50.0,50,1223.373286
-50.0,50,1225.068818
-50.0,50,1226.711017
-50.0,50,1228.399027
-50.0,50,1230.074723
-50.0,50,1231.744851
-50.0,50,1232.091804
-50.0,50,1232.473258
-50.0,50,1232.817024
-50.0,50,1233.152021
-50.0,50,1233.49978
-50.0,50,1233.862399
-50.0,50,1234.204381
-50.0,50,1234.553956
-50.0,50,1234.884075
-50.0,50,1235.214234
-50.0,50,1236.918764
-50.0,50,1238.714051
-50.0,50,1240.421404
0.0,50,1242.07132
-50.0,50,1243.72016
-50.0,50,1245.423238
-50.0,50,1247.062979
-2.0,50,1248.709589
0.0,50,1250.43927
-50.0,50,1252.094199
-50.0,50,1253.782809
-50.0,50,1255.464439
-50.0,50,1257.095324
0.0,50,1258.762067
-50.0,50,1260.42097
-50.0,50,1262.082877
-50.0,50,1263.733331
-50.0,50,1265.378232
-50.0,50,1267.047784
-50.0,50,1268.83012
-50.0,50,1270.516779
-50.0,50,1272.151254
-50.0,50,1273.841084
-50.0,50,1275.504685
0.0,50,1277.153969
-50.0,50,1278.841785
-50.0,50,1280.502657
-50.0,50,1282.168551
-50.0,50,1283.841093
-50.0,50,1285.508189
-50.0,50,1287.171476
-50.0,50,1288.872116
-50.0,50,1290.526401
-50.0,50,1292.205844
-50.0,50,1293.859605
0.0,50,1295.502819
0.0,50,1297.147278
-50.0,50,1298.976252
-50.0,50,1300.622307
-50.0,50,1302.295413
-50.0,50,1303.961263
-50.0,50,1305.641248
-50.0,50,1307.315505
-50.0,50,1309.00984
0.0,50,1310.68129
-50.0,50,1312.33244
-50.0,50,1313.984733
-50.0,50,1315.642581
-50.0,50,1317.295684
-50.0,50,1318.988817
-50.0,50,1319.323217
-50.0,50,1319.660964
-50.0,50,1320.007469
-50.0,50,1320.355649
-50.0,50,1320.676099
-50.0,50,1321.022944
-50.0,50,1321.379712
-50.0,50,1321.716516
-50.0,50,1322.034756
-50.0,50,1322.45878
-50.0,50,1324.109053
-50.0,50,1325.774323
0.0,50,1327.484332
-50.0,50,1329.236601
0.0,50,1330.904241
-50.0,50,1332.554346
-50.0,50,1334.224059
0.0,50,1335.888769
-50.0,50,1337.547222
-50.0,50,1339.224188
-50.0,50,1340.888187
-50.0,50,1342.530834
-50.0,50,1344.191063
-50.0,50,1345.828117
-50.0,50,1347.494364
-50.0,50,1349.164476
-50.0,50,1350.817018
-50.0,50,1352.470187
-50.0,50,1354.118609
-50.0,50,1355.751731
-50.0,50,1357.396935
-50.0,50,1359.174698
-50.0,50,1360.901079
-50.0,50,1362.529193
-50.0,50,1364.194368
-50.0,50,1365.871509
0.0,50,1367.575663
-50.0,50,1369.247144
-50.0,50,1370.950961
-50.0,50,1372.62044
0.0,50,1374.306023
-50.0,50,1375.939164
-50.0,50,1377.59186
-50.0,50,1379.28195
-50.0,50,1380.972746
-50.0,50,1382.616701
-50.0,50,1384.267945
-50.0,50,1385.92004
-50.0,50,1387.752848
-50.0,50,1389.408231
-50.0,50,1391.052615
-50.0,50,1392.718419
-50.0,50,1394.396027
-50.0,50,1396.030313
-50.0,50,1397.690405
-50.0,50,1399.368961
-50.0,50,1401.017258
-50.0,50,1402.656041
-50.0,50,1404.315948
-50.0,50,1406.00439
-50.0,50,1406.35794
-50.0,50,1406.716481
0.0,50,1407.06835
-50.0,50,1407.425249
-50.0,50,1407.795864
-50.0,50,1408.119849
-50.0,50,1408.451585
-50.0,50,1408.780279
-50.0,50,1409.118948
-50.0,50,1409.489658
-50.0,50,1411.142361
-50.0,50,1412.811547
-50.0,50,1414.490536
-50.0,50,1416.173027
-50.0,50,1417.951629
-50.0,50,1419.632811
-50.0,50,1421.303234
-50.0,50,1422.988808
-50.0,50,1424.652423
0.0,50,1426.303853
-50.0,50,1427.976604
-50.0,50,1429.615759
-50.0,50,1431.291096
-50.0,50,1432.947221
-50.0,50,1434.581065
-50.0,50,1436.28168
-37.0,50,1437.976111
-50.0,50,1439.629983
-50.0,50,1441.307096
-50.0,50,1442.998212
-50.0,50,1444.641942
-50.0,50,1446.331581
-50.0,50,1448.151538
-50.0,50,1449.813182
-50.0,50,1451.482167
-50.0,50,1453.15201
-50.0,50,1454.813371
0.0,50,1456.48485
-50.0,50,1458.159904
-50.0,50,1459.836575
-50.0,50,1461.532699
-50.0,50,1463.182289
-50.0,50,1464.815633
-50.0,50,1466.472885
-50.0,50,1468.185555
-50.0,50,1469.850076
0.0,50,1471.530245
-50.0,50,1473.184434
-50.0,50,1474.847599
-50.0,50,1476.538144
-50.0,50,1478.300344
-50.0,50,1480.009135
-50.0,50,1481.685684
-50.0,50,1483.351562
-50.0,50,1485.001429
-50.0,50,1486.685967
-50.0,50,1488.380465
-50.0,50,1490.047036
-50.0,50,1491.728504
-50.0,50,1493.376136
-50.0,50,1493.700056
0.0,50,1494.028501
-50.0,50,1494.377285
-50.0,50,1494.7494
-50.0,50,1495.122988
-50.0,50,1495.491111
-50.0,50,1495.837115
-50.0,50,1496.182941
-50.0,50,1496.528198
-50.0,50,1496.84924
-50.0,50,1498.540766
-50.0,50,1500.240027
0.0,50,1501.906943
-50.0,50,1503.576424
-50.0,50,1505.278521
-50.0,50,1506.952127
-50.0,50,1508.730969
-50.0,50,1510.409291
-50.0,50,1512.071735
-50.0,50,1513.769759
-50.0,50,1515.430892
-50.0,50,1517.074758
-50.0,50,1518.811188
-50.0,50,1520.488635
0.0,50,1522.135362
-50.0,50,1523.806867
-50.0,50,1525.485823
-50.0,50,1527.156114
-50.0,50,1528.831383
-50.0,50,1530.556153
-50.0,50,1532.220004
-50.0,50,1533.880164
-50.0,50,1535.551677
-50.0,50,1537.210556
-50.0,50,1539.007776
-50.0,50,1540.702564
-50.0,50,1542.352724
-50.0,50,1544.007525
-50.0,50,1545.672837
-50.0,50,1547.345279
-50.0,50,1549.018818
-50.0,50,1550.690677
-50.0,50,1552.369912
-50.0,50,1554.027288
-50.0,50,1555.708582
0.0,50,1557.343707
-50.0,50,1559.006724
-50.0,50,1560.700325
-50.0,50,1562.419796
-50.0,50,1564.120509
-50.0,50,1565.828331
-50.0,50,1567.606173
-50.0,50,1569.356323
-50.0,50,1571.081875
-50.0,50,1572.787702
-50.0,50,1574.4825
-50.0,50,1576.201394
-50.0,50,1577.926658
-50.0,50,1579.63292
-50.0,50,1581.407547
-50.0,50,1581.763668
-50.0,50,1582.116279
-50.0,50,1582.458402
-50.0,50,1582.814975
0.0,50,1583.168768
-50.0,50,1583.516158
-50.0,50,1583.89958
-50.0,50,1584.278239
0.0,50,1584.634763
-50.0,50,1585.056339
-50.0,50,1586.756689
-50.0,50,1588.451281
-50.0,50,1590.151504
-50.0,50,1591.862901
-50.0,50,1593.547673
-50.0,50,1595.252519
-39.0,50,1596.94627
-50.0,50,1598.796483
-50.0,50,1600.504942
-50.0,50,1602.194748
-50.0,50,1603.915802
-50.0,50,1605.610041
0.0,50,1607.294388
-50.0,50,1608.987875
-50.0,50,1610.680248
-50.0,50,1612.385061
-50.0,50,1614.11326
-50.0,50,1615.79751
-50.0,50,1617.503595
-50.0,50,1619.205827
-50.0,50,1620.892963
-50.0,50,1622.59571
-50.0,50,1624.278265
-50.0,50,1625.928899
-50.0,50,1627.742055
-50.0,50,1629.398147
-50.0,50,1631.075588
-50.0,50,1632.751505
-50.0,50,1634.407952
0.0,50,1636.079248
-50.0,50,1637.746933
0.0,50,1639.414674
-50.0,50,1641.056764
-50.0,50,1642.708501
-50.0,50,1644.358497
-50.0,50,1646.044772
-50.0,50,1647.718287
-50.0,50,1649.387861
-50.0,50,1651.06286
-50.0,50,1652.704317
-50.0,50,1654.389403
-50.0,50,1656.066456
-50.0,50,1657.838215
-50.0,50,1659.540376
-50.0,50,1661.191099
-50.0,50,1662.873201
-50.0,50,1664.549066
