# {"t_start": 1652785594.666931, "env_id": "FetchPush-v1"} 
r,l,t
-50.0,50,137.686902
0.0,50,139.527351
-50.0,50,141.293877
-50.0,50,143.219241
-50.0,50,144.713205
-50.0,50,146.582147
-50.0,50,148.40092
-50.0,50,150.351906
-50.0,50,152.236956
-50.0,50,154.290959
-50.0,50,156.207285
-50.0,50,158.192364
-50.0,50,160.227926
-50.0,50,162.012132
-50.0,50,163.52095
-50.0,50,165.016662
-50.0,50,166.529913
-50.0,50,168.016039
-50.0,50,169.508937
0.0,50,171.005693
-50.0,50,172.521724
-50.0,50,174.089647
-50.0,50,175.878885
-50.0,50,178.075973
-50.0,50,180.415482
-50.0,50,182.221954
-50.0,50,183.999338
-50.0,50,185.90623
-50.0,50,187.705212
-50.0,50,189.270913
-50.0,50,190.96684
-50.0,50,191.319377
-50.0,50,191.917804
-50.0,50,192.298262
-50.0,50,192.643591
-50.0,50,193.135412
-50.0,50,193.50877
0.0,50,193.882052
-50.0,50,194.232497
0.0,50,194.616073
0.0,50,195.013617
-50.0,50,196.733438
-50.0,50,198.408162
-50.0,50,200.113124
-50.0,50,201.722988
0.0,50,203.244293
0.0,50,205.088536
-50.0,50,206.666347
-50.0,50,208.35186
-50.0,50,210.201993
-50.0,50,211.882581
-50.0,50,213.445343
0.0,50,215.216682
-50.0,50,216.765256
-50.0,50,218.82929
-50.0,50,221.229649
-50.0,50,223.158992
-50.0,50,224.722765
-50.0,50,226.286148
-50.0,50,227.833185
-50.0,50,229.428443
-50.0,50,230.989509
-50.0,50,232.552291
-50.0,50,234.120613
-50.0,50,235.677172
-50.0,50,237.246492
-50.0,50,238.805728
-50.0,50,240.375034
-50.0,50,241.930372
-50.0,50,243.508732
-50.0,50,245.056724
-50.0,50,246.665352
-50.0,50,248.416649
-50.0,50,249.981314
0.0,50,251.579774
-50.0,50,253.137722
-50.0,50,254.714387
0.0,50,256.279079
-50.0,50,257.841009
-50.0,50,259.424612
-50.0,50,261.001492
-50.0,50,262.589133
-50.0,50,264.168754
-50.0,50,265.763405
-50.0,50,267.351934
-50.0,50,268.928007
-50.0,50,270.502788
-50.0,50,272.096366
-50.0,50,273.700938
-50.0,50,275.317326
-50.0,50,276.926071
-50.0,50,277.350122
-50.0,50,277.801112
-50.0,50,278.156286
-50.0,50,278.484172
-50.0,50,278.822447
-50.0,50,279.14604
-50.0,50,279.482302
-50.0,50,279.810699
-50.0,50,280.137
-50.0,50,280.464261
-50.0,50,282.061149
-50.0,50,283.667645
-50.0,50,285.245688
-50.0,50,286.871045
-50.0,50,288.457053
-50.0,50,290.077111
-50.0,50,291.676602
-50.0,50,293.296084
-50.0,50,294.908661
-50.0,50,296.528496
-50.0,50,298.132245
0.0,50,299.750357
-50.0,50,301.339079
-50.0,50,302.919895
-50.0,50,304.540904
-50.0,50,306.158232
-50.0,50,307.970344
-50.0,50,309.607746
-50.0,50,311.221919
-50.0,50,312.839303
-50.0,50,314.45397
-5.0,50,316.062992
-50.0,50,317.688975
-50.0,50,319.291984
-50.0,50,320.899924
-50.0,50,322.510398
-50.0,50,324.111609
-50.0,50,325.720843
-50.0,50,327.332989
-50.0,50,328.958106
-50.0,50,330.569046
-50.0,50,332.183456
0.0,50,333.818116
-50.0,50,335.469679
-50.0,50,337.09172
-20.0,50,338.902832
-50.0,50,340.521794
0.0,50,342.140958
-50.0,50,343.757637
-50.0,50,345.368996
-50.0,50,347.010537
-50.0,50,348.657367
-50.0,50,350.289283
-50.0,50,351.913913
-50.0,50,353.558125
-50.0,50,355.183185
-50.0,50,356.838445
-50.0,50,358.47122
-50.0,50,360.120096
-50.0,50,361.771703
-50.0,50,362.142349
-50.0,50,362.473877
-50.0,50,362.801874
-50.0,50,363.157048
-50.0,50,363.5067
-50.0,50,363.863707
-50.0,50,364.2096
-50.0,50,364.551854
-50.0,50,364.893528
-50.0,50,365.221856
-50.0,50,366.852132
-50.0,50,368.677012
-50.0,50,370.31515
-50.0,50,371.956734
-50.0,50,373.601062
-50.0,50,375.255955
-50.0,50,376.921166
-50.0,50,378.539105
-50.0,50,380.165132
-50.0,50,381.824368
-50.0,50,383.447664
0.0,50,385.078188
-50.0,50,386.705593
-50.0,50,388.353841
0.0,50,389.992206
-50.0,50,391.6221
0.0,50,393.269308
-50.0,50,394.912414
0.0,50,396.549771
-50.0,50,398.349738
-50.0,50,400.00396
-50.0,50,401.634049
-50.0,50,403.273995
-50.0,50,404.899218
-50.0,50,406.581851
-50.0,50,408.214779
-50.0,50,409.834516
-50.0,50,411.479956
-50.0,50,413.108225
-50.0,50,414.742671
-50.0,50,416.413067
-50.0,50,418.051841
0.0,50,419.714602
-50.0,50,421.36074
-50.0,50,423.009106
-50.0,50,424.673822
-50.0,50,426.323043
-50.0,50,428.186933
-50.0,50,429.853099
-50.0,50,431.504937
-50.0,50,433.158071
-50.0,50,434.825433
-50.0,50,436.465534
-50.0,50,438.107841
-50.0,50,439.768898
-50.0,50,441.403924
-50.0,50,443.065274
-50.0,50,444.735749
-50.0,50,446.38772
-50.0,50,448.073919
-50.0,50,448.425483
-50.0,50,448.806115
-50.0,50,449.157078
-50.0,50,449.517128
-50.0,50,449.883058
-50.0,50,450.220542
-50.0,50,450.57265
-50.0,50,450.946861
-50.0,50,451.289178
-50.0,50,451.614416
-50.0,50,453.306897
0.0,50,454.972112
-50.0,50,456.612291
-50.0,50,458.446519
-50.0,50,460.081508
-50.0,50,461.709008
-50.0,50,463.378938
-50.0,50,465.026313
-50.0,50,466.664818
-50.0,50,468.328381
-16.0,50,469.99321
-50.0,50,471.652603
-50.0,50,473.296956
-50.0,50,474.950329
-50.0,50,476.57387
-50.0,50,478.240877
-50.0,50,479.917961
-50.0,50,481.566985
-50.0,50,483.177028
-50.0,50,484.838995
-50.0,50,486.537839
-50.0,50,488.394107
-50.0,50,490.044873
-50.0,50,491.712506
-50.0,50,493.358489
-50.0,50,495.007419
-50.0,50,496.662125
-50.0,50,498.347568
-50.0,50,499.999434
-50.0,50,501.635638
-50.0,50,503.285519
-50.0,50,504.955606
-50.0,50,506.614076
-50.0,50,508.268095
-50.0,50,509.92481
-50.0,50,511.587444
-50.0,50,513.223417
-50.0,50,514.874732
-50.0,50,516.525939
-50.0,50,518.36252
-50.0,50,520.010875
0.0,50,521.681331
-50.0,50,523.520386
-50.0,50,525.3128
0.0,50,527.106735
-50.0,50,528.864255
-50.0,50,530.538143
-50.0,50,532.418997
-50.0,50,534.066943
0.0,50,535.736121
-50.0,50,536.070223
-50.0,50,536.433295
-50.0,50,536.787731
-50.0,50,537.131296
-50.0,50,537.487133
-50.0,50,537.837982
-50.0,50,538.188009
-50.0,50,538.540766
-50.0,50,538.904442
-50.0,50,539.256793
-50.0,50,540.89828
0.0,50,542.589839
-50.0,50,544.238634
-50.0,50,545.882202
-50.0,50,547.60828
-50.0,50,549.286583
-50.0,50,550.964771
-50.0,50,552.636254
-50.0,50,554.324674
-50.0,50,555.989866
-50.0,50,557.65309
-50.0,50,559.330736
-50.0,50,561.012254
-50.0,50,562.654136
0.0,50,564.304066
-50.0,50,565.962672
-50.0,50,567.620515
-50.0,50,569.256844
-50.0,50,570.909915
-50.0,50,572.571254
-50.0,50,574.213452
-50.0,50,575.871458
-50.0,50,577.689797
-50.0,50,579.396585
-50.0,50,581.036408
-50.0,50,582.730151
-50.0,50,584.385554
-50.0,50,586.05795
-50.0,50,587.722384
-50.0,50,589.357145
-50.0,50,591.024806
-50.0,50,592.681139
-50.0,50,594.338136
-50.0,50,595.996098
-50.0,50,597.652918
-50.0,50,599.272913
-50.0,50,600.920236
-50.0,50,602.568738
-50.0,50,604.247659
-50.0,50,605.901443
0.0,50,607.697117
-50.0,50,609.353425
-50.0,50,611.006255
-50.0,50,612.648803
-50.0,50,614.308841
-50.0,50,615.95687
-50.0,50,617.621797
-50.0,50,619.275512
-50.0,50,620.923328
-50.0,50,622.579714
-50.0,50,622.909567
-50.0,50,623.261544
-50.0,50,623.593715
-50.0,50,623.952007
0.0,50,624.291758
-50.0,50,624.633914
-50.0,50,624.968372
0.0,50,625.299766
-50.0,50,625.635014
-50.0,50,625.975266
-50.0,50,627.624203
-50.0,50,629.278359
-50.0,50,630.922612
-50.0,50,632.586798
-50.0,50,634.213576
-50.0,50,635.886967
-50.0,50,637.714216
-50.0,50,639.372952
-50.0,50,641.038903
-50.0,50,642.686268
-50.0,50,644.357394
-50.0,50,646.009302
-50.0,50,647.679326
-50.0,50,649.318346
-50.0,50,650.977296
-50.0,50,652.633731
-50.0,50,654.282418
-50.0,50,655.917241
-50.0,50,657.597132
-50.0,50,659.237423
-50.0,50,660.913107
-50.0,50,662.590758
-50.0,50,664.218745
0.0,50,665.852773
-50.0,50,667.645079
-50.0,50,669.353007
0.0,50,670.980575
-50.0,50,672.644963
-50.0,50,674.294844
-50.0,50,675.968374
-50.0,50,677.641508
-50.0,50,679.279354
-50.0,50,680.947345
-50.0,50,682.62028
-50.0,50,684.275739
-50.0,50,685.943653
-50.0,50,687.608153
-50.0,50,689.279856
-50.0,50,690.919386
-50.0,50,692.550965
-50.0,50,694.19657
-50.0,50,695.872961
-50.0,50,697.657427
-50.0,50,699.321388
-50.0,50,700.98646
-50.0,50,702.645487
-50.0,50,704.299748
-50.0,50,705.961006
-50.0,50,707.651283
-50.0,50,709.305553
-50.0,50,709.645364
-50.0,50,709.992373
-50.0,50,710.335145
-50.0,50,710.687041
0.0,50,711.031225
-50.0,50,711.358496
-50.0,50,711.69663
-50.0,50,712.054556
-50.0,50,712.378195
-50.0,50,712.810591
-50.0,50,714.479161
-50.0,50,716.153862
-50.0,50,717.829355
-50.0,50,719.488657
0.0,50,721.159101
-50.0,50,722.810018
-50.0,50,724.454749
-50.0,50,726.112732
-50.0,50,727.953268
0.0,50,729.62693
-50.0,50,731.288729
-50.0,50,732.925304
-50.0,50,734.594205
-50.0,50,736.25891
-50.0,50,737.917244
-50.0,50,739.569667
-50.0,50,741.223881
-50.0,50,742.906873
-50.0,50,744.563908
-50.0,50,746.23051
-50.0,50,747.883738
-50.0,50,749.526078
-50.0,50,751.179751
-50.0,50,752.839988
-50.0,50,754.519186
-50.0,50,756.191955
-50.0,50,757.986266
-50.0,50,759.712096
-50.0,50,761.387283
-50.0,50,763.059513
-50.0,50,764.722251
-50.0,50,766.397804
-50.0,50,768.048032
-50.0,50,769.712497
-50.0,50,771.368406
-50.0,50,773.043555
-50.0,50,774.694454
0.0,50,776.352018
-50.0,50,778.002751
-50.0,50,779.696096
-50.0,50,781.362376
-50.0,50,783.035379
-50.0,50,784.70154
-50.0,50,786.370806
-50.0,50,788.139991
-50.0,50,789.784033
-50.0,50,791.444704
-50.0,50,793.150832
-50.0,50,794.817834
-50.0,50,796.490478
-50.0,50,796.810875
-50.0,50,797.141547
-50.0,50,797.463479
-50.0,50,797.787845
-50.0,50,798.141881
-50.0,50,798.470827
-50.0,50,798.789917
-50.0,50,799.157651
-50.0,50,799.498692
-50.0,50,799.944452
-50.0,50,801.608735
-50.0,50,803.261549
-50.0,50,804.933253
-50.0,50,806.579103
-50.0,50,808.285691
-50.0,50,809.934111
-50.0,50,811.597574
-50.0,50,813.271678
-50.0,50,814.905465
-50.0,50,816.579722
-50.0,50,818.392311
0.0,50,820.063991
-50.0,50,821.716854
-50.0,50,823.353065
-50.0,50,825.027414
-50.0,50,826.695988
-50.0,50,828.345608
-50.0,50,829.969169
-50.0,50,831.636006
-50.0,50,833.29415
0.0,50,834.961043
-50.0,50,836.61426
-50.0,50,838.277067
-50.0,50,839.919033
-50.0,50,841.561656
-50.0,50,843.212364
-50.0,50,844.881002
-50.0,50,846.53262
-50.0,50,848.319949
-50.0,50,849.978065
-50.0,50,851.628004
-50.0,50,853.30599
-50.0,50,854.949447
-50.0,50,856.60638
-50.0,50,858.253302
-50.0,50,859.908856
-50.0,50,861.552481
-50.0,50,863.213357
-50.0,50,864.865062
-50.0,50,866.556269
-50.0,50,868.243342
0.0,50,869.892661
-50.0,50,871.544103
-50.0,50,873.186086
-50.0,50,874.844946
-50.0,50,876.51577
-50.0,50,878.33843
-50.0,50,880.002086
0.0,50,881.634048
-50.0,50,883.311151
-50.0,50,883.637115
-50.0,50,883.984813
-50.0,50,884.307937
-50.0,50,884.634586
-50.0,50,884.99995
-50.0,50,885.330962
-50.0,50,885.680172
-50.0,50,886.031016
-50.0,50,886.352357
-50.0,50,886.683534
0.0,50,888.352057
-50.0,50,890.032116
0.0,50,891.671761
-50.0,50,893.337715
-50.0,50,894.996727
-50.0,50,896.651814
-50.0,50,898.325653
-50.0,50,899.97723
-50.0,50,901.626436
0.0,50,903.285288
-50.0,50,904.929356
-50.0,50,906.568661
-50.0,50,908.358791
-50.0,50,910.017068
-50.0,50,911.656807
-50.0,50,913.324771
-50.0,50,914.960238
-50.0,50,916.601035
-50.0,50,918.264536
-50.0,50,919.9012
-50.0,50,921.580437
-50.0,50,923.245253
-50.0,50,924.886164
-50.0,50,926.548452
-50.0,50,928.207233
-50.0,50,929.875331
-50.0,50,931.559103
-50.0,50,933.201155
-50.0,50,934.848377
-50.0,50,936.506638
-50.0,50,938.297138
-50.0,50,939.952461
-50.0,50,941.622402
-50.0,50,943.259407
-50.0,50,944.91091
-50.0,50,946.533437
-50.0,50,948.216846
-50.0,50,949.860601
-50.0,50,951.546132
-50.0,50,953.202985
-50.0,50,954.866757
0.0,50,956.50677
-50.0,50,958.201009
-50.0,50,959.842044
-50.0,50,961.505798
-50.0,50,963.165573
-50.0,50,964.809793
-50.0,50,966.46279
-50.0,50,968.30394
-50.0,50,970.011236
-50.0,50,970.372333
-50.0,50,970.710731
-50.0,50,971.066412
-50.0,50,971.414205
-50.0,50,971.748443
0.0,50,972.107683
0.0,50,972.464026
-50.0,50,972.806598
-50.0,50,973.184215
-50.0,50,973.560783
-50.0,50,975.194222
-50.0,50,976.858617
-50.0,50,978.504783
-50.0,50,980.18807
-50.0,50,981.831518
-50.0,50,983.486501
-50.0,50,985.142288
-50.0,50,986.800921
-50.0,50,988.463106
-50.0,50,990.107326
-50.0,50,991.768127
-50.0,50,993.450281
-50.0,50,995.131801
-50.0,50,996.783427
-50.0,50,998.553037
-50.0,50,1000.190878
0.0,50,1001.864745
-50.0,50,1003.540289
-50.0,50,1005.204921
-50.0,50,1006.847652
-50.0,50,1008.533469
-50.0,50,1010.17841
-50.0,50,1011.86561
-50.0,50,1013.531313
-50.0,50,1015.186553
-50.0,50,1016.854163
-50.0,50,1018.526954
-50.0,50,1020.213944
-50.0,50,1021.861877
-50.0,50,1023.525766
0.0,50,1025.180203
-50.0,50,1026.847262
-50.0,50,1028.71775
-50.0,50,1030.38389
-50.0,50,1032.045111
-50.0,50,1033.723113
-50.0,50,1035.400594
-50.0,50,1037.039278
-50.0,50,1038.694191
-50.0,50,1040.361305
-50.0,50,1042.010122
-50.0,50,1043.697472
-50.0,50,1045.363971
-50.0,50,1047.040114
-50.0,50,1048.731809
-50.0,50,1050.389257
-50.0,50,1052.049931
-50.0,50,1053.716438
-50.0,50,1055.366074
-50.0,50,1057.055819
-50.0,50,1057.570041
-50.0,50,1057.909962
-50.0,50,1058.238765
-50.0,50,1058.580887
-50.0,50,1058.937266
-50.0,50,1059.285516
-50.0,50,1059.610928
-50.0,50,1059.946098
-50.0,50,1060.276968
-31.0,50,1060.603631
-50.0,50,1062.282532
-50.0,50,1063.942931
-13.0,50,1065.590185
-50.0,50,1067.245607
-50.0,50,1068.89916
-50.0,50,1070.580459
-50.0,50,1072.229586
-50.0,50,1073.888525
-50.0,50,1075.537785
-50.0,50,1077.215842
-50.0,50,1078.876474
0.0,50,1080.54869
0.0,50,1082.194327
-50.0,50,1083.881554
-50.0,50,1085.567054
-50.0,50,1087.244541
-50.0,50,1089.039634
-50.0,50,1090.70194
-50.0,50,1092.35768
-50.0,50,1094.063396
-50.0,50,1095.749496
-50.0,50,1097.398034
-2.0,50,1099.086337
-50.0,50,1100.757293
-50.0,50,1102.420237
-50.0,50,1104.146382
-50.0,50,1105.829149
-50.0,50,1107.498109
-50.0,50,1109.185786
-50.0,50,1110.856353
-50.0,50,1112.515336
-50.0,50,1114.188452
-50.0,50,1115.875086
-50.0,50,1117.694057
-50.0,50,1119.376564
-50.0,50,1121.055419
-50.0,50,1122.704909
-50.0,50,1124.38179
0.0,50,1126.04517
-50.0,50,1127.696392
-50.0,50,1129.370671
-50.0,50,1131.035414
0.0,50,1132.705143
-50.0,50,1134.371481
0.0,50,1136.028267
-50.0,50,1137.704432
-50.0,50,1139.386798
-50.0,50,1141.034501
-50.0,50,1142.691566
-50.0,50,1144.366479
-50.0,50,1144.710264
-50.0,50,1145.060006
-50.0,50,1145.38862
-50.0,50,1145.744236
-50.0,50,1146.082105
-50.0,50,1146.443251
-50.0,50,1146.77119
-50.0,50,1147.122372
0.0,50,1147.650275
-50.0,50,1147.980237
-50.0,50,1149.652671
-50.0,50,1151.314457
-50.0,50,1152.961633
-50.0,50,1154.638414
-50.0,50,1156.289516
-50.0,50,1157.954526
-50.0,50,1159.622472
-50.0,50,1161.26997
0.0,50,1162.93744
-50.0,50,1164.602863
-50.0,50,1166.279658
-50.0,50,1167.929404
-50.0,50,1169.600644
-50.0,50,1171.254925
-50.0,50,1172.901352
-50.0,50,1174.583283
-50.0,50,1176.255952
-50.0,50,1178.063685
-50.0,50,1179.735971
-50.0,50,1181.419054
-50.0,50,1183.073685
-50.0,50,1184.747585
-50.0,50,1186.386826
-50.0,50,1188.079996
-50.0,50,1189.757251
-50.0,50,1191.421697
0.0,50,1193.093114
-50.0,50,1194.729995
-50.0,50,1196.395868
-50.0,50,1198.067314
-50.0,50,1199.722944
-50.0,50,1201.409006
-50.0,50,1203.102379
-50.0,50,1204.815412
-50.0,50,1206.474957
-50.0,50,1208.254578
-50.0,50,1209.940779
-50.0,50,1211.587417
-50.0,50,1213.220313
-50.0,50,1214.880907
-50.0,50,1216.538911
-50.0,50,1218.198398
-50.0,50,1219.866468
-50.0,50,1221.513395
-50.0,50,1223.187837
-50.0,50,1224.858142
-50.0,50,1226.516313
-50.0,50,1228.194149
-50.0,50,1229.849939
-50.0,50,1231.53326
-50.0,50,1231.857729
-50.0,50,1232.186615
-50.0,50,1232.523809
-50.0,50,1232.847556
-50.0,50,1233.181154
-50.0,50,1233.5105
-50.0,50,1233.865748
-50.0,50,1234.235369
-50.0,50,1234.558493
-50.0,50,1235.024721
-50.0,50,1236.717981
-50.0,50,1238.540324
0.0,50,1240.203127
-50.0,50,1241.854594
-50.0,50,1243.537316
-50.0,50,1245.213354
-50.0,50,1246.853867
-50.0,50,1248.555919
-50.0,50,1250.226363
-50.0,50,1251.883573
-50.0,50,1253.546798
0.0,50,1255.231722
0.0,50,1256.901992
-50.0,50,1258.557853
-50.0,50,1260.23271
-50.0,50,1261.882022
-50.0,50,1263.539531
-50.0,50,1265.188275
-50.0,50,1266.845344
-50.0,50,1268.647071
-50.0,50,1270.302162
-50.0,50,1271.948102
-50.0,50,1273.628787
-50.0,50,1275.295093
-50.0,50,1276.953114
-50.0,50,1278.640058
-50.0,50,1280.300492
-50.0,50,1281.960524
-50.0,50,1283.624031
-50.0,50,1285.295328
-50.0,50,1286.979306
-50.0,50,1288.651793
-50.0,50,1290.338793
-50.0,50,1291.979194
-50.0,50,1293.651397
-50.0,50,1295.313017
-50.0,50,1296.960753
-50.0,50,1298.764595
-50.0,50,1300.434676
-50.0,50,1302.077887
-50.0,50,1303.725236
0.0,50,1305.417597
-50.0,50,1307.10643
-50.0,50,1308.765537
-50.0,50,1310.469947
-50.0,50,1312.120488
-50.0,50,1313.787547
-50.0,50,1315.44552
-50.0,50,1317.105017
-50.0,50,1318.771518
-50.0,50,1319.102547
-50.0,50,1319.435728
-50.0,50,1319.790245
-50.0,50,1320.13317
-50.0,50,1320.471076
-50.0,50,1320.834504
-50.0,50,1321.207997
-50.0,50,1321.573411
-50.0,50,1321.901882
-50.0,50,1322.240094
-50.0,50,1323.890522
-50.0,50,1325.533751
-50.0,50,1327.281173
-50.0,50,1329.022161
-50.0,50,1330.686746
-50.0,50,1332.356795
-50.0,50,1334.005112
-50.0,50,1335.687143
-50.0,50,1337.338228
-50.0,50,1338.96725
-50.0,50,1340.666763
-50.0,50,1342.318163
-50.0,50,1343.956024
-50.0,50,1345.631725
-50.0,50,1347.287679
-50.0,50,1348.955294
-50.0,50,1350.582029
-50.0,50,1352.249561
0.0,50,1353.913409
-50.0,50,1355.552017
-50.0,50,1357.206886
-50.0,50,1358.982826
-50.0,50,1360.696204
-50.0,50,1362.328406
-50.0,50,1363.997405
-50.0,50,1365.683539
-50.0,50,1367.336573
-50.0,50,1369.044807
-50.0,50,1370.742517
-50.0,50,1372.395244
-50.0,50,1374.095479
-50.0,50,1375.734779
-50.0,50,1377.380899
-50.0,50,1379.077261
-50.0,50,1380.755463
-50.0,50,1382.399695
-50.0,50,1384.049129
-50.0,50,1385.71176
-50.0,50,1387.540637
-50.0,50,1389.197928
0.0,50,1390.856424
-50.0,50,1392.501577
0.0,50,1394.1873
0.0,50,1395.824286
-50.0,50,1397.502735
-50.0,50,1399.154503
-50.0,50,1400.803841
-50.0,50,1402.443974
-50.0,50,1404.111702
-50.0,50,1405.804823
-50.0,50,1406.135067
0.0,50,1406.487542
-50.0,50,1406.844823
0.0,50,1407.222025
-50.0,50,1407.580177
-50.0,50,1407.937183
-50.0,50,1408.293023
-50.0,50,1408.617558
-50.0,50,1408.945995
-50.0,50,1409.281029
-50.0,50,1410.930479
-50.0,50,1412.606565
-50.0,50,1414.292549
-50.0,50,1415.93768
-50.0,50,1417.740387
-50.0,50,1419.411123
-50.0,50,1421.083969
-50.0,50,1422.748391
-50.0,50,1424.437881
-50.0,50,1426.092085
-50.0,50,1427.744853
0.0,50,1429.434311
-50.0,50,1431.079701
-50.0,50,1432.741624
-50.0,50,1434.404637
-50.0,50,1436.079121
-50.0,50,1437.766429
0.0,50,1439.442741
-50.0,50,1441.126315
-50.0,50,1442.764947
-50.0,50,1444.446295
-50.0,50,1446.118932
-50.0,50,1447.936519
-50.0,50,1449.61361
-50.0,50,1451.268402
-50.0,50,1452.945634
-50.0,50,1454.587592
-50.0,50,1456.25226
-50.0,50,1457.959118
-50.0,50,1459.615296
-50.0,50,1461.289939
-50.0,50,1462.981136
-50.0,50,1464.608707
-50.0,50,1466.274397
-50.0,50,1467.920862
-50.0,50,1469.638491
-50.0,50,1471.320259
-50.0,50,1472.967145
-50.0,50,1474.666192
-50.0,50,1476.336278
-50.0,50,1478.125803
0.0,50,1479.789899
-50.0,50,1481.476998
-50.0,50,1483.135209
-50.0,50,1484.81127
-50.0,50,1486.497725
-50.0,50,1488.158895
-50.0,50,1489.831515
-50.0,50,1491.502218
-50.0,50,1493.188767
-50.0,50,1493.532669
-50.0,50,1493.891592
-50.0,50,1494.247513
-50.0,50,1494.575033
-50.0,50,1494.905497
0.0,50,1495.235102
-50.0,50,1495.566699
-50.0,50,1495.913317
-50.0,50,1496.253182
-50.0,50,1496.680115
-50.0,50,1498.351837
-50.0,50,1500.027611
-50.0,50,1501.697337
-50.0,50,1503.392956
-50.0,50,1505.048548
-50.0,50,1506.729459
-50.0,50,1508.53095
-50.0,50,1510.173586
-50.0,50,1511.878479
-50.0,50,1513.572392
-50.0,50,1515.213343
-50.0,50,1516.884077
-50.0,50,1518.590553
-50.0,50,1520.277907
-50.0,50,1521.940562
-50.0,50,1523.607496
-50.0,50,1525.28273
-50.0,50,1526.944379
-50.0,50,1528.624419
-50.0,50,1530.297903
-50.0,50,1532.00606
0.0,50,1533.656441
-50.0,50,1535.352364
-50.0,50,1537.017316
-50.0,50,1538.815063
-50.0,50,1540.488966
-50.0,50,1542.148664
-50.0,50,1543.801301
-50.0,50,1545.457312
-50.0,50,1547.107769
-50.0,50,1548.804144
-50.0,50,1550.472954
-50.0,50,1552.139481
-50.0,50,1553.822459
0.0,50,1555.488756
-50.0,50,1557.154316
-50.0,50,1558.817426
-50.0,50,1560.500973
-50.0,50,1562.197208
-50.0,50,1563.906617
0.0,50,1565.619199
-50.0,50,1567.430808
-50.0,50,1569.153797
-50.0,50,1570.865894
-50.0,50,1572.579709
-50.0,50,1574.285265
-50.0,50,1575.966993
-50.0,50,1577.680049
-50.0,50,1579.430323
-50.0,50,1581.190283
0.0,50,1581.559402
-50.0,50,1581.915582
-50.0,50,1582.305565
-50.0,50,1582.661616
-50.0,50,1583.029207
-50.0,50,1583.384039
-50.0,50,1583.745094
0.0,50,1584.112078
-50.0,50,1584.486468
-50.0,50,1584.828458
-50.0,50,1586.540605
-50.0,50,1588.23707
-50.0,50,1589.93271
0.0,50,1591.650814
-50.0,50,1593.360898
-50.0,50,1595.03282
-50.0,50,1596.725872
-50.0,50,1598.588374
-50.0,50,1600.271295
-50.0,50,1601.965859
-50.0,50,1603.699807
-50.0,50,1605.40548
-50.0,50,1607.093508
-50.0,50,1608.779236
-50.0,50,1610.475074
-50.0,50,1612.202296
-50.0,50,1613.90152
-50.0,50,1615.6046
-50.0,50,1617.301039
-50.0,50,1618.997195
-50.0,50,1620.680176
-50.0,50,1622.362818
-50.0,50,1624.065867
-50.0,50,1625.704594
-50.0,50,1627.489763
-50.0,50,1629.182897
-50.0,50,1630.865781
-50.0,50,1632.527153
-50.0,50,1634.17916
-50.0,50,1635.860505
-50.0,50,1637.527239
-50.0,50,1639.195441
-50.0,50,1640.850098
-50.0,50,1642.513567
-50.0,50,1644.167764
-50.0,50,1645.829547
-50.0,50,1647.485715
-48.0,50,1649.168087
-50.0,50,1650.823419
-50.0,50,1652.532546
-50.0,50,1654.169686
0.0,50,1655.836317
-50.0,50,1657.650844
-50.0,50,1659.306995
-50.0,50,1660.977659
-50.0,50,1662.676124
-50.0,50,1664.337763
-50.0,50,1666.002574
