# {"t_start": 1652946497.5262992, "env_id": "FetchPush-v1"} 
r,l,t
-50.0,50,447.851203
-50.0,50,449.208594
-50.0,50,450.569763
-50.0,50,451.931683
-50.0,50,453.294679
-50.0,50,454.645412
-50.0,50,456.003365
-50.0,50,457.498722
-50.0,50,458.835572
-50.0,50,460.160012
-50.0,50,461.521504
-50.0,50,462.861663
-50.0,50,464.236534
-50.0,50,465.566066
-50.0,50,466.900113
-50.0,50,468.218951
-50.0,50,469.553716
-50.0,50,470.957475
-50.0,50,472.289144
-50.0,50,473.621809
-50.0,50,474.983008
-50.0,50,476.330511
-50.0,50,477.649618
0.0,50,478.992411
-50.0,50,480.350843
-50.0,50,481.674326
-50.0,50,483.01041
-50.0,50,483.160508
-50.0,50,483.334022
0.0,50,483.505064
-50.0,50,483.69461
-50.0,50,483.85805
-50.0,50,484.023547
-50.0,50,484.190711
-50.0,50,484.390294
-50.0,50,484.564346
-50.0,50,484.731394
-50.0,50,486.112623
-50.0,50,487.477185
-50.0,50,488.808162
-50.0,50,490.145621
-50.0,50,491.454409
-50.0,50,492.765933
-50.0,50,494.136925
0.0,50,495.477787
-50.0,50,496.837155
-50.0,50,498.180555
-50.0,50,499.539247
-50.0,50,500.876101
-50.0,50,502.262778
-50.0,50,503.604958
-50.0,50,504.991004
-50.0,50,506.338231
-50.0,50,507.654798
-50.0,50,508.989717
-50.0,50,510.275707
-50.0,50,511.616353
0.0,50,512.932613
-50.0,50,514.287602
-50.0,50,515.65149
-50.0,50,517.092635
-50.0,50,518.461889
-50.0,50,519.88133
-50.0,50,521.389744
-50.0,50,522.892788
-50.0,50,524.332829
-50.0,50,525.809219
-50.0,50,527.20227
-50.0,50,528.610775
-50.0,50,530.008185
-50.0,50,531.371874
-50.0,50,532.716057
-50.0,50,534.103024
0.0,50,535.433105
-50.0,50,536.797815
0.0,50,538.136814
-50.0,50,539.48798
-50.0,50,540.846471
-50.0,50,542.219987
-50.0,50,543.588107
-50.0,50,544.932813
-50.0,50,546.336987
-50.0,50,547.729377
0.0,50,549.114492
-50.0,50,550.433347
-50.0,50,551.773776
-50.0,50,553.126184
-50.0,50,553.29119
-50.0,50,553.482926
-50.0,50,553.669626
-50.0,50,553.832179
-50.0,50,554.014739
-50.0,50,554.201929
-50.0,50,554.38725
-50.0,50,554.568049
-50.0,50,554.753071
-50.0,50,554.920211
-50.0,50,556.28188
-50.0,50,557.619021
