Wall time,Step,Value
1652693263.757452,200,0.0
1652693266.9893444,400,0.0
1652693270.2570148,600,0.0
1652693273.449125,800,0.0
1652693276.7399936,1000,0.0
1652693280.3762734,1200,0.0
1652693284.166921,1400,0.0
1652693287.84598,1600,0.0
1652693291.285651,1800,0.0
1652693294.802135,2000,0.0
1652693298.5844626,2200,0.0
1652693302.0742218,2400,0.0
1652693305.4651217,2600,0.0
1652693308.9493935,2800,0.0
1652693312.4689538,3000,0.03333333507180214
1652693315.8524575,3200,0.046875
1652693319.4373038,3400,0.07352941483259201
1652693322.8854103,3600,0.0694444477558136
1652693326.5755863,3800,0.06578947603702545
1652693330.3006258,4000,0.0625
1652693335.107093,4200,0.0595238097012043
1652693338.8246489,4400,0.06818182021379471
1652693342.8898587,4600,0.07608695328235626
1652693346.899518,4800,0.1041666641831398
1652693350.9809594,5000,0.10000000149011612
1652693354.9808128,5200,0.10999999940395355
1652693358.8440132,5400,0.11999999731779099
1652693363.307485,5600,0.12999999523162842
1652693367.8392913,5800,0.12999999523162842
1652693372.114227,6000,0.15000000596046448
1652693376.0255613,6200,0.17000000178813934
1652693379.9118495,6400,0.20000000298023224
1652693383.6504622,6600,0.20000000298023224
1652693387.9044495,6800,0.20999999344348907
1652693391.9809284,7000,0.20999999344348907
1652693396.0561671,7200,0.20999999344348907
1652693399.6663134,7400,0.2199999988079071
1652693403.0484543,7600,0.2199999988079071
1652693406.3548703,7800,0.2199999988079071
1652693409.7255132,8000,0.20999999344348907
1652693413.85069,8200,0.20000000298023224
1652693417.7121964,8400,0.1899999976158142
1652693421.6595802,8600,0.1899999976158142
1652693425.3191826,8800,0.2199999988079071
1652693429.4893794,9000,0.23999999463558197
1652693433.169235,9200,0.25
1652693437.268031,9400,0.25999999046325684
1652693441.034833,9600,0.28999999165534973
1652693444.9332626,9800,0.30000001192092896
1652693448.3749552,10000,0.3100000023841858
1652693453.0356648,10200,0.33000001311302185
1652693456.7622988,10400,0.3400000035762787
1652693460.2177372,10600,0.36000001430511475
1652693463.9590678,10800,0.38999998569488525
1652693468.2457547,11000,0.4000000059604645
1652693471.8138013,11200,0.41999998688697815
1652693475.427941,11400,0.4099999964237213
1652693479.1942856,11600,0.41999998688697815
1652693482.5455818,11800,0.44999998807907104
1652693486.9620326,12000,0.47999998927116394
1652693490.9822197,12200,0.5199999809265137
1652693494.936119,12400,0.5400000214576721
1652693498.3677213,12600,0.5799999833106995
1652693501.7893076,12800,0.6100000143051147
1652693505.2662814,13000,0.6399999856948853
1652693508.5987215,13200,0.6600000262260437
1652693512.0205352,13400,0.6899999976158142
1652693515.543719,13600,0.7300000190734863
1652693519.0582447,13800,0.7300000190734863
1652693522.4317484,14000,0.7400000095367432
1652693525.8086805,14200,0.7699999809265137
1652693529.2621214,14400,0.7799999713897705
1652693532.7419446,14600,0.75
1652693536.3475192,14800,0.7400000095367432
1652693539.7410142,15000,0.7599999904632568
1652693543.1467235,15200,0.75
1652693546.5354383,15400,0.7599999904632568
1652693549.8458133,15600,0.7400000095367432
1652693553.2457418,15800,0.7300000190734863
1652693556.5881526,16000,0.7300000190734863
1652693560.0396183,16200,0.7200000286102295
