Wall time,Step,Value
1652912775.1978636,501400,-49.5
1652912795.0291197,501800,-49.5
1652912844.330981,502800,-48.5
1652912883.6498096,503600,-48.5
1652912893.3930848,503800,-48.5
1652912903.1017363,504000,-48.5
1652912922.9694526,504400,-48.5
1652912942.613061,504800,-48.5
1652912992.0569208,505800,-49.0
1652913011.7647865,506200,-49.0
1652913021.5929744,506400,-48.5
1652913090.0649228,507800,-49.5
1652913139.5814526,508800,-49.0
1652913356.4697132,513200,-48.5
1652913366.3567343,513400,-48.5
1652913386.3612294,513800,-48.5
1652913455.784548,515200,-49.5
1652913475.4753766,515600,-49.5
1652913485.5021455,515800,-49.5
1652913535.0515535,516800,-49.0
1652913545.0780797,517000,-49.0
1652913554.92689,517200,-49.0
1652913584.8417416,517800,-49.5
1652913594.6414373,518000,-49.5
1652913624.198897,518600,-49.5
1652913692.8279624,520000,-48.5
1652913712.831257,520400,-48.5
1652913732.501996,520800,-48.5
1652913762.1454008,521400,-49.0
1652913870.9459407,523600,-48.5
1652913880.874709,523800,-48.5
1652913890.7048492,524000,-48.5
1652913969.8910494,525600,-48.0
1652913979.7315192,525800,-48.0
1652914029.0213492,526800,-47.5
1652914039.1386378,527000,-47.5
1652914049.0038288,527200,-47.5
1652914058.8440409,527400,-47.5
1652914079.0237136,527800,-47.5
1652914088.995529,528000,-47.0
1652914098.718128,528200,-47.5
1652914128.2944577,528800,-48.0
1652914236.8100295,531000,-48.0
1652914295.7221966,532200,-47.5
1652914316.0099487,532600,-47.5
1652914395.145574,534200,-47.5
1652914405.0773497,534400,-47.5
1652914414.9326227,534600,-47.5
1652914434.4721577,535000,-47.5
1652914503.3460238,536400,-48.5
1652914532.722328,537000,-49.5
1652914552.4899147,537400,-49.5
1652914582.3816273,538000,-49.5
1652914601.992699,538400,-49.5
1652914621.6560395,538800,-49.5
1652914710.9848363,540600,-48.0
1652914750.5023644,541400,-48.0
1652914770.1116748,541800,-48.0
1652914789.9832764,542200,-48.0
1652914809.7764852,542600,-47.5
1652914819.7081692,542800,-47.5
1652914859.1676452,543600,-47.0
1652914869.0104032,543800,-47.0
