Wall time,Step,Value
1652869983.9169314,261400,-46.5
1652870013.9171603,262200,-46.0
1652870051.5603108,263200,-45.5
1652870088.7291086,264200,-45.5
1652870103.7535417,264600,-45.0
1652870126.0784054,265200,-45.0
1652870133.5697649,265400,-45.5
1652870201.030216,267200,-46.0
1652870275.496688,269200,-45.0
1652870298.0622199,269800,-44.5
1652870343.0157797,271000,-45.5
1652870388.356755,272200,-46.0
1652870418.6817586,273000,-46.5
1652870448.6951168,273800,-46.0
1652870501.170381,275200,-46.5099983215332
1652870508.7177515,275400,-46.5099983215332
1652870538.6757314,276200,-46.0099983215332
1652870583.6998231,277400,-46.0099983215332
1652870613.8379133,278200,-45.5099983215332
1652870636.5547743,278800,-46.5099983215332
1652870667.1283433,279600,-46.0
1652870818.9138904,283600,-45.0
1652870849.5248413,284400,-44.5
1652870924.8774734,286400,-46.0
1652870962.506081,287400,-47.0
1652870977.547237,287800,-46.0
1652870985.0780542,288000,-46.0
1652870992.606694,288200,-46.0
1652871000.2433364,288400,-46.0
1652871060.5838387,290000,-47.0
1652871120.9791875,291600,-47.5
1652871128.492996,291800,-47.0
1652871143.7413206,292200,-47.5
1652871151.285452,292400,-47.5
1652871242.008161,294800,-47.5
1652871249.5731628,295000,-47.0
1652871264.7743564,295400,-47.0
1652871347.994955,297600,-44.5
1652871370.7655253,298200,-44.5
1652871401.35808,299000,-44.5
1652871431.977859,299800,-45.0
1652871462.4522045,300600,-45.5
1652871515.426419,302000,-45.5
1652871523.0338144,302200,-46.0
1652871530.5670855,302400,-45.5
1652871545.845929,302800,-45.5
1652871568.728783,303400,-45.5
1652871659.8974607,305800,-45.0
1652871705.213042,307000,-44.5
1652871728.0394335,307600,-44.5
1652871735.7402074,307800,-45.0
1652871758.5480945,308400,-44.0
1652871811.9831076,309800,-44.5
1652871834.8033366,310400,-44.0
1652871842.3576555,310600,-44.0
1652871918.5083563,312600,-44.5
1652871941.3366506,313200,-45.0
1652871948.9187868,313400,-45.5
1652871964.374814,313800,-45.5
1652871994.9461117,314600,-47.0
1652872002.6249466,314800,-47.0
1652872025.4124734,315400,-46.5
1652872055.9580164,316200,-46.5
1652872094.1522682,317200,-47.0
1652872170.4856658,319200,-46.0
1652872178.4414084,319400,-46.0
1652872216.7266064,320400,-46.5
1652872231.8362722,320800,-46.5
1652872292.9557445,322400,-46.0
1652872415.0241315,325600,-46.0
1652872475.9417367,327200,-44.0
1652872491.1195197,327600,-44.0
1652872513.9878714,328200,-44.0
1652872559.8145387,329400,-44.5
1652872567.369287,329600,-45.0
1652872620.830936,331000,-45.5
1652872681.9191947,332600,-47.5
1652872712.3517406,333400,-47.0
1652872743.3005736,334200,-47.5
1652872774.0267484,335000,-48.0
1652872797.0065036,335600,-47.0
1652872812.3221068,336000,-47.0
1652872858.1985276,337200,-47.0
1652872865.7951412,337400,-47.0
1652872873.4157748,337600,-46.5
1652872881.025646,337800,-46.5
1652872918.9295862,338800,-46.5
1652872926.56294,339000,-46.5
1652872934.153759,339200,-46.5
1652872987.6658304,340600,-46.0
1652873002.8684123,341000,-46.5
1652873025.8100474,341600,-46.5
1652873041.116659,342000,-46.5
1652873048.69128,342200,-46.5
1652873056.3797808,342400,-46.5
1652873063.9993095,342600,-47.0
1652873110.5053961,343800,-45.5
1652873141.0797975,344600,-44.5
1652873148.7091386,344800,-44.0
1652873163.9934988,345200,-44.9900016784668
1652873202.352277,346200,-44.9900016784668
1652873263.6807094,347800,-44.4900016784668
1652873271.2556121,348000,-44.4900016784668
1652873301.827649,348800,-45.4900016784668
1652873317.2352636,349200,-44.9900016784668
1652873356.0847898,350200,-45.5
1652873378.9827232,350800,-45.0
1652873386.6452782,351000,-44.5
1652873471.084537,353200,-45.5
1652873548.043914,355200,-45.5
1652873563.4994383,355600,-45.5
1652873586.5311015,356200,-46.4900016784668
1652873617.237988,357000,-46.4900016784668
1652873624.9211605,357200,-46.4900016784668
1652873632.6518292,357400,-45.9900016784668
1652873655.6638594,358000,-44.4900016784668
1652873678.7965257,358600,-43.9900016784668
1652873709.5326,359400,-44.9900016784668
1652873740.2357812,360200,-45.4900016784668
1652873885.7138488,364000,-46.5
1652873916.3988864,364800,-47.0
1652873947.0149984,365600,-46.5
1652873969.8486652,366200,-47.0
1652873985.2739837,366600,-47.0
1652874016.0605974,367400,-45.0
1652874031.2367432,367800,-45.5
1652874100.0726247,369600,-45.5
1652874130.8094134,370400,-46.0
1652874199.5117147,372200,-46.5
1652874237.8136098,373200,-48.0
1652874245.4510756,373400,-48.0
1652874253.2478046,373600,-47.5
1652874306.878832,375000,-48.0
1652874352.8051517,376200,-48.0
1652874376.0757067,376800,-48.5
1652874399.0765233,377400,-48.5
1652874414.3318934,377800,-48.5
1652874467.7549424,379200,-46.5
1652874498.5188828,380000,-46.0
1652874521.328535,380600,-45.0
1652874567.0682144,381800,-44.0
1652874574.7567203,382000,-43.5
1652874582.3426938,382200,-43.5
1652874605.5976803,382800,-44.0
1652874643.8999329,383800,-46.5
1652874690.2194674,385000,-46.0
1652874697.8545635,385200,-45.5
1652874774.2203734,387200,-48.0
1652874782.125759,387400,-48.0
1652874812.62693,388200,-47.5
1652874820.2764378,388400,-47.5
1652874850.7245388,389200,-48.5
1652874866.0088892,389600,-49.0
1652874912.4361694,390800,-47.0
1652874935.388312,391400,-47.0
1652874965.845589,392200,-46.5
1652874973.4869308,392400,-46.5
1652874988.867788,392800,-46.5
1652874996.5768123,393000,-46.5
1652875011.959731,393400,-46.5
1652875095.8647058,395600,-47.5
1652875111.0683799,396000,-47.0
1652875172.232335,397600,-45.5
1652875179.9258494,397800,-45.5
1652875202.9734387,398400,-45.0
1652875401.9715955,403600,-46.0
1652875432.634035,404400,-45.5
1652875470.7333453,405400,-45.0
1652875509.3118591,406400,-46.5
1652875540.2066224,407200,-46.5
1652875547.8747466,407400,-46.0
1652875601.892667,408800,-46.5
1652875632.545081,409600,-46.5
1652875685.9111564,411000,-46.5
1652875693.521808,411200,-46.5
1652875701.1624293,411400,-46.5
1652875785.4101312,413600,-46.0
1652875793.1804523,413800,-46.0
1652875808.4740117,414200,-46.0
1652875838.9362292,415000,-46.5
1652875877.2294395,416000,-47.470001220703125
1652875938.5942788,417600,-46.470001220703125
1652875953.834907,418000,-46.970001220703125
1652875969.094205,418400,-46.970001220703125
1652876015.3827796,419600,-46.470001220703125
1652876023.0696266,419800,-46.970001220703125
1652876038.2986083,420200,-46.970001220703125
1652876061.2247906,420800,-45.5
1652876076.4980364,421200,-46.5
1652876107.1704617,422000,-46.5
1652876114.8330917,422200,-46.5
1652876145.4504535,423000,-46.5
1652876153.0883777,423200,-47.0
1652876183.6774294,424000,-46.5
1652876191.4151103,424200,-46.0
1652876214.645863,424800,-46.5
1652876222.2760048,425000,-46.5
1652876245.244558,425600,-47.5
1652876314.5676289,427400,-47.0
1652876337.4971018,428000,-48.0
1652876414.7366915,430000,-48.5
1652876491.7378643,432000,-46.5
1652876514.6824477,432600,-47.0
1652876568.6032703,434000,-46.5
1652876622.2650807,435400,-46.0
1652876706.3690104,437600,-47.0
1652876721.7090132,438000,-47.0
1652876759.8462236,439000,-47.5
1652876798.2902927,440000,-46.5
1652876813.7796235,440400,-46.5
1652876829.0908513,440800,-46.5
1652876875.1468806,442000,-45.5
1652876890.4717476,442400,-45.5
1652876913.4288118,443000,-44.5
1652876921.0594068,443200,-44.5
1652876966.8607206,444400,-45.0
1652876997.3198617,445200,-46.0
1652877082.0549912,447400,-47.0
1652877105.0466592,448000,-48.0
1652877143.579992,449000,-48.5
1652877243.199987,451600,-46.5
1652877297.396203,453000,-46.0
1652877320.3438108,453600,-45.5
1652877427.9640167,456400,-46.5
1652877512.3636808,458600,-47.0
1652877573.7419527,460200,-47.0
1652877612.1935008,461200,-47.5
1652877619.946596,461400,-47.0
1652877658.5763662,462400,-48.0
1652877697.2326152,463400,-46.5
1652877720.4305,464000,-46.5
1652877758.9201818,465000,-46.0
1652877820.3962631,466600,-44.5
1652877843.3586078,467200,-44.5
1652877881.7277737,468200,-45.0
1652877897.0385904,468600,-44.5
1652877904.661143,468800,-44.5
1652877912.2807088,469000,-44.5
1652877927.6197097,469400,-44.0
1652877973.6699262,470600,-43.0
1652878012.4020417,471600,-42.0
1652878027.7523003,472000,-42.0
1652878136.0822637,474800,-43.5
1652878174.5794702,475800,-45.5
1652878220.7510395,477000,-46.0
1652878259.1680634,478000,-45.5
1652878274.5399754,478400,-46.0
1652878289.9688253,478800,-46.0
1652878297.613807,479000,-46.0
1652878320.7011018,479600,-47.0
1652878328.3462992,479800,-47.0
1652878559.2614937,485800,-46.0
1652878582.3092544,486400,-46.5
1652878613.069861,487200,-47.5
1652878620.8049855,487400,-47.5
1652878643.965041,488000,-46.5
1652878659.3538373,488400,-46.5
1652878667.2165716,488600,-46.5
1652878759.384021,491000,-47.4900016784668
1652878821.0388837,492600,-47.9900016784668
1652878836.5554886,493000,-48.9900016784668
1652878844.3391626,493200,-48.9900016784668
1652878875.0427701,494000,-48.4900016784668
1652878906.0191116,494800,-48.4900016784668
1652878937.2860746,495600,-47.9900016784668
1652878991.3019807,497000,-45.5
1652878998.9291518,497200,-45.5
1652879029.5843306,498000,-45.5
1652879060.356044,498800,-46.5
1652879099.1425161,499800,-47.0
1652879114.5505633,500200,-46.5
1652879137.716773,500800,-46.5
1652879153.1907341,501200,-48.0
1652879160.8632967,501400,-48.0
1652879176.3011312,501800,-48.5
1652879214.8274167,502800,-48.5
1652879246.000236,503600,-48.5
1652879253.6191764,503800,-48.5
1652879261.261211,504000,-48.5
1652879276.7921352,504400,-48.5
1652879292.1579287,504800,-48.5
1652879330.6718037,505800,-49.5
1652879345.9974773,506200,-49.0
1652879353.7099748,506400,-48.5
1652879407.6935816,507800,-48.5
1652879446.5902545,508800,-48.0
1652879616.2620237,513200,-46.5
1652879623.9858687,513400,-46.5
1652879639.3700802,513800,-46.0
1652879693.4193108,515200,-46.0
1652879708.8577025,515600,-46.0
1652879716.6128497,515800,-45.5
1652879755.152201,516800,-45.5
1652879762.9415927,517000,-46.0
1652879770.5828605,517200,-45.0
1652879793.555683,517800,-45.0
1652879801.182349,518000,-45.0
1652879824.3935578,518600,-44.5
1652879878.3654718,520000,-44.5
1652879893.6614451,520400,-44.0
1652879908.9150538,520800,-45.0
1652879932.1016855,521400,-45.029998779296875
1652880017.7255785,523600,-44.029998779296875
1652880025.4423878,523800,-44.529998779296875
1652880033.131245,524000,-44.529998779296875
1652880094.7663715,525600,-45.529998779296875
1652880102.4368565,525800,-45.529998779296875
1652880140.858234,526800,-46.5
1652880148.5513673,527000,-46.5
1652880156.4060552,527200,-45.0
1652880164.0866199,527400,-45.5
1652880179.4238174,527800,-45.5
1652880187.1212113,528000,-45.5
1652880194.8020754,528200,-45.0
1652880217.9513829,528800,-44.0
1652880302.9265785,531000,-44.0
1652880349.1195607,532200,-46.0
1652880364.4874196,532600,-46.0
1652880426.6338387,534200,-47.0
1652880434.2664332,534400,-47.0
1652880441.9125984,534600,-47.0
1652880457.346613,535000,-47.0
1652880511.6020942,536400,-47.0
1652880534.8926418,537000,-46.5
1652880550.3783088,537400,-46.0
1652880573.737,538000,-47.5
1652880589.1096458,538400,-47.0
1652880604.6444354,538800,-46.5
1652880674.5549903,540600,-47.0
1652880705.259441,541400,-46.5
1652880720.8705878,541800,-47.0
1652880736.2033458,542200,-46.5
1652880751.5096426,542600,-47.0
1652880759.1814616,542800,-47.0
1652880789.947239,543600,-47.5
1652880797.7015445,543800,-47.5
1652880805.3926415,544000,-48.5
1652880843.9349484,545000,-48.0
1652880882.5302134,546000,-48.0
1652880890.308876,546200,-47.52000045776367
1652880921.1556032,547000,-46.52000045776367
1652880959.7343636,548000,-46.02000045776367
1652880967.448923,548200,-46.02000045776367
1652880975.1439693,548400,-46.52000045776367
1652880982.8613703,548600,-46.02000045776367
1652880998.2907095,549000,-46.02000045776367
1652881006.0295167,549200,-46.02000045776367
1652881068.1319222,550800,-45.52000045776367
1652881075.8889954,551000,-46.02000045776367
1652881083.579108,551200,-46.5
1652881122.1279237,552200,-48.0
1652881129.7686787,552400,-48.0
1652881160.6546059,553200,-48.0
1652881183.8731325,553800,-48.5
1652881207.1689982,554400,-48.5
1652881222.5581162,554800,-48.5
1652881237.8776932,555200,-49.0
1652881260.9040089,555800,-49.5
1652881268.593286,556000,-49.0
1652881307.3518476,557000,-49.0
1652881315.2692435,557200,-49.0
1652881408.030638,559600,-48.0
1652881423.3317308,560000,-48.0
1652881523.5012033,562600,-46.0
1652881531.1709125,562800,-45.5
1652881616.093454,565000,-45.0
1652881623.9276206,565200,-45.0
1652881693.443233,567000,-46.970001220703125
1652881708.7611606,567400,-47.470001220703125
1652881724.265204,567800,-47.970001220703125
1652881747.2971487,568400,-48.470001220703125
1652881770.3655608,569000,-48.470001220703125
1652881793.6467633,569600,-48.470001220703125
1652881824.6545236,570400,-48.470001220703125
1652881832.3335125,570600,-48.470001220703125
1652881870.9206522,571600,-47.970001220703125
1652881886.282654,572000,-47.5
1652881901.8573105,572400,-47.5
1652881909.5702643,572600,-47.5
1652881940.466451,573400,-46.5
1652881955.986837,573800,-46.0
1652882040.5687656,576000,-44.5
1652882056.1611657,576400,-45.0
1652882063.873202,576600,-45.0
1652882079.1959145,577000,-44.5
1652882118.1984346,578000,-43.5
1652882133.6457496,578400,-44.0
1652882149.2059743,578800,-44.5
1652882164.6342385,579200,-44.0
1652882226.6114385,580800,-46.5
1652882288.425105,582400,-48.0
1652882312.1516137,583000,-47.0
1652882319.8090181,583200,-47.0
1652882343.0741377,583800,-46.5
1652882358.5878084,584200,-46.5
1652882366.3062785,584400,-46.5
1652882389.5270147,585000,-46.0
1652882436.0408268,586200,-45.5
1652882466.9722214,587000,-45.0
1652882474.7047508,587200,-45.0
1652882583.1251812,590000,-48.5
1652882606.242165,590600,-48.5
1652882629.3157628,591200,-48.5
1652882652.5148416,591800,-49.0
1652882683.3546104,592600,-48.5
1652882706.6453998,593200,-47.5
1652882714.4373982,593400,-47.5
1652882722.1269324,593600,-47.5
1652882768.5642238,594800,-47.0
1652882807.1898344,595800,-47.5
1652882815.1136742,596000,-47.5
1652882854.3119013,597000,-46.0
1652882869.7456138,597400,-46.5
1652882923.97801,598800,-46.5
1652882947.221727,599400,-46.5
1652882962.7264082,599800,-46.0
1652882970.4706316,600000,-46.0
1652882985.870055,600400,-45.5
1652882993.6645272,600600,-45.5
1652883009.1218011,601000,-45.5
1652883055.883047,602200,-47.0
1652883117.6113572,603800,-46.0
1652883125.2938163,604000,-46.5
1652883163.9331143,605000,-47.0
1652883194.8605983,605800,-46.5
1652883202.6263309,606000,-45.5
1652883241.2343092,607000,-44.5
1652883341.572054,609600,-44.0
1652883349.2746696,609800,-44.0
1652883356.9764395,610000,-43.5
1652883434.2986355,612000,-45.0
1652883488.5885246,613400,-46.5
1652883511.9313855,614000,-47.0
1652883550.717349,615000,-47.5
