# {"t_start": 1652815070.2656343, "env_id": "FetchSlide-v1"} 
r,l,t
-50.0,50,130.315994
-50.0,50,132.045499
-50.0,50,134.099644
-50.0,50,136.555561
-50.0,50,138.087285
-50.0,50,139.65505
-50.0,50,141.264555
-50.0,50,142.994232
-50.0,50,144.531372
-50.0,50,146.167412
-50.0,50,147.717274
-50.0,50,149.446437
-50.0,50,151.08612
-50.0,50,152.769542
-50.0,50,154.227578
-50.0,50,155.72746
-50.0,50,157.449485
-50.0,50,158.977753
-50.0,50,160.471512
-50.0,50,161.949483
-50.0,50,163.4182
-50.0,50,164.899295
-50.0,50,166.355156
-50.0,50,167.827795
-50.0,50,169.333637
-50.0,50,170.814233
-50.0,50,172.310571
-50.0,50,173.794762
-50.0,50,175.281819
-50.0,50,175.627798
-50.0,50,175.969064
-50.0,50,176.308582
-50.0,50,176.644203
-50.0,50,176.986949
-50.0,50,177.321909
-50.0,50,177.672394
-50.0,50,178.013804
-50.0,50,178.351369
-50.0,50,178.735448
-50.0,50,180.339482
-50.0,50,181.818164
-50.0,50,183.291214
-50.0,50,184.800665
-50.0,50,186.301621
-50.0,50,187.820026
-50.0,50,189.315031
-50.0,50,190.845422
-50.0,50,192.351912
-50.0,50,193.851004
-50.0,50,195.36956
-50.0,50,196.894783
-50.0,50,198.410303
-50.0,50,199.949318
-50.0,50,201.456467
-50.0,50,202.951659
-50.0,50,204.455596
-50.0,50,205.951488
-50.0,50,207.465317
-50.0,50,208.978048
-50.0,50,210.670679
-50.0,50,212.157891
-50.0,50,213.67544
-50.0,50,215.17544
-50.0,50,216.689956
-50.0,50,218.197544
-50.0,50,219.750923
-31.0,50,221.279053
-50.0,50,222.833722
-50.0,50,224.360265
-50.0,50,225.876766
-50.0,50,227.409549
-50.0,50,228.943667
-50.0,50,230.499579
-50.0,50,232.045867
-50.0,50,233.609293
-50.0,50,235.150549
-50.0,50,236.692526
-50.0,50,238.233846
-50.0,50,239.896219
-50.0,50,241.46226
-50.0,50,243.022497
-50.0,50,244.587731
-50.0,50,246.147853
-50.0,50,247.706025
-50.0,50,249.257024
-50.0,50,250.818834
-50.0,50,252.374747
-50.0,50,253.92809
-50.0,50,255.507732
-50.0,50,255.872012
-50.0,50,256.209593
-50.0,50,256.569384
-50.0,50,256.903798
-50.0,50,257.242454
-50.0,50,257.611408
-50.0,50,257.950716
-50.0,50,258.303582
-50.0,50,258.648218
-50.0,50,258.998401
-50.0,50,260.578359
-50.0,50,262.109676
-50.0,50,263.653138
-50.0,50,265.25514
-50.0,50,266.921545
-50.0,50,268.620156
-50.0,50,270.555915
-50.0,50,272.198853
-50.0,50,273.79426
-50.0,50,275.694367
-50.0,50,277.993806
-50.0,50,280.543435
-50.0,50,282.901492
-50.0,50,284.961503
-50.0,50,287.013477
-50.0,50,288.909955
-50.0,50,290.832582
-50.0,50,293.014169
-50.0,50,294.727936
-50.0,50,296.564278
-50.0,50,298.549929
-50.0,50,300.481786
-50.0,50,302.166942
-50.0,50,303.782173
-50.0,50,305.401671
-50.0,50,307.031096
-50.0,50,308.621745
-50.0,50,310.214289
-50.0,50,311.865412
-50.0,50,313.578099
-50.0,50,315.337958
-50.0,50,316.94468
-50.0,50,318.532171
-50.0,50,320.127369
-50.0,50,321.752067
-50.0,50,323.353162
-50.0,50,324.974987
-50.0,50,326.580795
-50.0,50,328.197745
-50.0,50,329.94138
-50.0,50,331.553132
-50.0,50,333.155077
-50.0,50,334.809673
-50.0,50,336.415262
-50.0,50,338.057029
-50.0,50,339.661307
-50.0,50,341.303662
-50.0,50,342.941151
-50.0,50,344.546392
-50.0,50,346.214875
-50.0,50,346.562865
-50.0,50,346.911489
-50.0,50,347.258367
-50.0,50,347.647261
-50.0,50,348.02008
-50.0,50,348.361814
-50.0,50,348.706273
-50.0,50,349.088342
-50.0,50,349.437014
-50.0,50,349.785419
-50.0,50,351.393354
-50.0,50,352.992124
-50.0,50,354.647121
-50.0,50,356.332964
-48.0,50,357.98214
-50.0,50,359.76001
-50.0,50,361.439873
-50.0,50,363.070815
-50.0,50,364.70337
-50.0,50,366.334203
-50.0,50,367.971157
-50.0,50,369.580487
-50.0,50,371.214405
-50.0,50,372.827158
-50.0,50,374.447009
-50.0,50,376.072649
-50.0,50,377.70741
-50.0,50,379.320622
-50.0,50,380.99976
-50.0,50,382.607219
-50.0,50,384.26332
-50.0,50,385.899437
-50.0,50,387.533627
-50.0,50,389.331407
-50.0,50,390.967211
-50.0,50,392.597053
-50.0,50,394.216041
-50.0,50,395.894106
-50.0,50,397.904264
-50.0,50,399.676375
-50.0,50,401.328148
-50.0,50,403.015114
-50.0,50,404.643752
-50.0,50,406.288859
-50.0,50,407.927087
-50.0,50,409.574162
-50.0,50,411.287503
-50.0,50,412.933416
-50.0,50,414.571738
-50.0,50,416.216121
-50.0,50,417.88526
-50.0,50,419.666945
-50.0,50,421.322423
-50.0,50,422.962796
-50.0,50,424.610317
-50.0,50,426.270638
-50.0,50,427.88855
-50.0,50,429.563591
-50.0,50,431.209363
-50.0,50,432.850278
-50.0,50,433.199451
-50.0,50,433.551885
-50.0,50,433.895069
-50.0,50,434.239313
-50.0,50,434.596565
-50.0,50,434.939785
-50.0,50,435.289647
-50.0,50,435.642077
-50.0,50,435.985994
-50.0,50,436.453583
-50.0,50,438.078265
-50.0,50,439.709752
-50.0,50,441.348569
-50.0,50,442.981817
-50.0,50,444.609098
-50.0,50,446.246594
-50.0,50,447.891241
-50.0,50,449.706595
-50.0,50,451.362805
-50.0,50,453.004354
-50.0,50,454.624624
-50.0,50,456.249908
-50.0,50,457.909054
-50.0,50,459.557915
-50.0,50,461.246525
-50.0,50,462.891622
-50.0,50,464.52756
-50.0,50,466.180951
-50.0,50,467.834492
-50.0,50,469.47063
-50.0,50,471.135506
-50.0,50,472.78978
-50.0,50,474.423744
-50.0,50,476.093239
-50.0,50,477.729962
-50.0,50,479.531219
-50.0,50,481.207928
-50.0,50,482.851938
-50.0,50,484.48698
-50.0,50,486.137162
-50.0,50,487.790541
-50.0,50,489.439605
-50.0,50,491.095687
-50.0,50,492.731857
-50.0,50,494.373934
-50.0,50,496.034712
-50.0,50,497.669861
-50.0,50,499.304055
-50.0,50,500.963559
-50.0,50,502.606275
-50.0,50,504.260011
-14.0,50,505.895692
-50.0,50,507.550326
-50.0,50,509.298941
-50.0,50,510.998638
-50.0,50,512.677955
-50.0,50,514.316335
-50.0,50,515.990363
-50.0,50,517.709545
-50.0,50,519.362175
-50.0,50,519.713526
-50.0,50,520.059065
-50.0,50,520.42833
-50.0,50,520.783337
-50.0,50,521.130723
-50.0,50,521.478369
-50.0,50,521.82584
-50.0,50,522.176263
-50.0,50,522.539021
-50.0,50,522.887534
-50.0,50,524.522026
-50.0,50,526.165971
-50.0,50,527.824846
-50.0,50,529.447295
-50.0,50,531.10409
-50.0,50,532.739338
-50.0,50,534.379897
-50.0,50,536.070404
-50.0,50,537.715572
-50.0,50,539.490296
-50.0,50,541.195451
-50.0,50,542.840862
-50.0,50,544.489631
-44.0,50,546.154261
-50.0,50,547.79734
-50.0,50,549.44651
-50.0,50,551.111022
-50.0,50,552.749883
-50.0,50,554.472837
-50.0,50,556.115057
-50.0,50,557.759624
-50.0,50,559.388219
-50.0,50,561.034582
-50.0,50,562.664294
-50.0,50,564.304114
-50.0,50,565.946087
-50.0,50,567.615233
-50.0,50,569.397704
-50.0,50,571.058631
-50.0,50,572.708711
-50.0,50,574.35234
-50.0,50,576.007506
-50.0,50,577.673709
-50.0,50,579.308821
-50.0,50,580.955932
-50.0,50,582.626203
-50.0,50,584.274557
-50.0,50,585.930043
-50.0,50,587.579059
-50.0,50,589.22175
-50.0,50,590.874133
-50.0,50,592.577404
-50.0,50,594.235853
-50.0,50,595.873829
-50.0,50,597.524217
-50.0,50,599.288472
-50.0,50,600.960609
-50.0,50,602.610251
-50.0,50,604.267566
-50.0,50,605.943059
-50.0,50,606.2982
-50.0,50,606.649777
-50.0,50,607.010386
-50.0,50,607.355287
-50.0,50,607.709313
-50.0,50,608.094075
-50.0,50,608.44431
-50.0,50,608.798138
-50.0,50,609.143349
-50.0,50,609.499699
-50.0,50,611.154197
-50.0,50,612.799665
-50.0,50,614.442857
-50.0,50,616.107923
-50.0,50,617.768017
-50.0,50,619.427154
-50.0,50,621.059211
-50.0,50,622.715398
-50.0,50,624.359002
-50.0,50,626.006006
-50.0,50,627.664414
-50.0,50,629.492131
-50.0,50,631.139657
-50.0,50,632.789665
-50.0,50,634.428517
-50.0,50,636.082218
-50.0,50,637.740562
-50.0,50,639.372205
-50.0,50,641.03265
-50.0,50,642.664115
-49.0,50,644.312848
-50.0,50,645.972271
-50.0,50,647.623159
-50.0,50,649.268736
-50.0,50,650.909044
-50.0,50,652.595804
-50.0,50,654.282025
-50.0,50,655.957181
-50.0,50,657.648218
-50.0,50,659.445967
-50.0,50,661.122093
-50.0,50,662.771338
-50.0,50,664.408176
-50.0,50,666.045277
-50.0,50,667.661521
-45.0,50,669.308672
-50.0,50,670.931886
-50.0,50,672.577887
-50.0,50,674.22422
-50.0,50,675.882343
-23.0,50,677.526786
-50.0,50,679.173848
-50.0,50,680.801575
-50.0,50,682.430323
-50.0,50,684.067142
-50.0,50,685.77606
-50.0,50,687.423749
-50.0,50,689.130805
-50.0,50,690.876138
-50.0,50,692.551182
-50.0,50,692.895532
-50.0,50,693.252064
-50.0,50,693.620202
-50.0,50,693.970726
-50.0,50,694.333175
-50.0,50,694.687439
-50.0,50,695.036453
-50.0,50,695.39564
-50.0,50,695.748553
-50.0,50,696.11181
-50.0,50,697.780069
-50.0,50,699.415684
-50.0,50,701.081879
-50.0,50,702.733312
-50.0,50,704.537723
-50.0,50,706.313939
-50.0,50,708.070201
-50.0,50,709.785915
-50.0,50,711.457244
-50.0,50,713.137193
-9.0,50,714.935459
-50.0,50,716.625443
-50.0,50,718.288916
-50.0,50,719.960062
-50.0,50,721.559345
-50.0,50,723.214993
-50.0,50,724.855367
-50.0,50,726.510793
-50.0,50,728.15232
-50.0,50,729.790675
-50.0,50,731.442855
-50.0,50,733.05883
-50.0,50,734.709854
-50.0,50,736.363069
-50.0,50,737.993385
-50.0,50,739.693556
-50.0,50,741.309557
-50.0,50,742.986087
-50.0,50,744.627956
-50.0,50,746.251823
-50.0,50,747.919424
-50.0,50,749.623072
-50.0,50,751.273902
-50.0,50,752.921452
-50.0,50,754.543626
-50.0,50,756.206379
-50.0,50,757.858778
-50.0,50,759.502259
-50.0,50,761.137365
-50.0,50,762.785533
-50.0,50,764.429456
-50.0,50,766.069126
-50.0,50,767.746142
-50.0,50,769.3827
-50.0,50,771.041861
-48.0,50,772.707901
-46.0,50,774.334193
-50.0,50,775.971224
-50.0,50,777.630284
-50.0,50,779.393454
-50.0,50,779.761106
-50.0,50,780.133273
-50.0,50,780.481213
-50.0,50,780.833821
-50.0,50,781.174581
-50.0,50,781.511325
-50.0,50,781.872516
-50.0,50,782.257198
0.0,50,782.627115
-50.0,50,782.976217
-50.0,50,784.585088
-50.0,50,786.258238
-50.0,50,787.890805
-50.0,50,789.536949
-50.0,50,791.174773
-50.0,50,792.836374
-50.0,50,794.476626
-50.0,50,796.122137
-50.0,50,797.76778
-50.0,50,799.406734
-50.0,50,801.043391
-50.0,50,802.694687
-50.0,50,804.341324
-50.0,50,805.991281
-50.0,50,807.63257
-50.0,50,809.397757
-47.0,50,811.02441
-50.0,50,812.696229
-50.0,50,814.34131
-50.0,50,815.996483
-50.0,50,817.6446
-50.0,50,819.26171
-50.0,50,820.898197
-50.0,50,822.553832
-50.0,50,824.171806
-50.0,50,825.831713
-50.0,50,827.453359
-50.0,50,829.089882
-50.0,50,830.709855
-50.0,50,832.328248
-50.0,50,833.993004
-50.0,50,835.619143
-50.0,50,837.282023
-50.0,50,838.927755
-50.0,50,840.687369
-43.0,50,842.330912
-50.0,50,843.984329
-50.0,50,845.612803
-50.0,50,847.264926
-50.0,50,848.874692
-50.0,50,850.537028
-50.0,50,852.182192
-50.0,50,853.832803
-50.0,50,855.46285
-50.0,50,857.116757
-50.0,50,858.739443
-50.0,50,860.374797
-50.0,50,862.047364
-50.0,50,863.684547
-50.0,50,865.341551
-50.0,50,865.717533
-50.0,50,866.070132
-50.0,50,866.411638
-50.0,50,866.789914
-50.0,50,867.141146
-50.0,50,867.488393
-50.0,50,867.870093
-50.0,50,868.220781
-50.0,50,868.570723
-50.0,50,868.920605
-50.0,50,870.640771
-49.0,50,872.301673
-50.0,50,873.941388
-50.0,50,875.594274
-50.0,50,877.248679
-50.0,50,878.893664
-50.0,50,880.563877
-50.0,50,882.231309
-50.0,50,883.857701
-50.0,50,885.527262
-50.0,50,887.147257
-50.0,50,888.791742
-50.0,50,890.442174
-50.0,50,892.07212
-50.0,50,893.759345
-50.0,50,895.402564
-47.0,50,897.064927
-50.0,50,898.68329
-50.0,50,900.410344
-50.0,50,902.040868
-50.0,50,903.66891
-50.0,50,905.300353
-50.0,50,906.948653
-50.0,50,908.621166
-50.0,50,910.267397
-48.0,50,911.907714
-50.0,50,913.543115
-50.0,50,915.208607
-47.0,50,916.851793
-50.0,50,918.506798
-36.0,50,920.144909
-50.0,50,921.78032
-50.0,50,923.466839
-50.0,50,925.095324
-50.0,50,926.727452
-31.0,50,928.371322
-50.0,50,930.156014
-47.0,50,931.803909
-50.0,50,933.441359
-50.0,50,935.107607
-50.0,50,936.752418
-50.0,50,938.40889
-50.0,50,940.081191
-50.0,50,941.715542
-50.0,50,943.365433
-50.0,50,945.005503
-50.0,50,946.665285
-50.0,50,948.328835
-50.0,50,949.97305
-50.0,50,951.618582
-50.0,50,952.04384
-50.0,50,952.446062
-50.0,50,952.83157
-50.0,50,953.235413
-50.0,50,953.607164
-50.0,50,953.99502
-50.0,50,954.393259
-44.0,50,954.794282
-46.0,50,955.191173
-50.0,50,955.626024
-50.0,50,957.296807
-50.0,50,958.942033
-50.0,50,960.749169
-50.0,50,962.429262
-50.0,50,964.096263
-50.0,50,965.776777
-50.0,50,967.439495
-50.0,50,969.112218
-50.0,50,970.747068
-50.0,50,972.43024
-50.0,50,974.116603
-44.0,50,975.784594
-50.0,50,977.450062
-50.0,50,979.109641
-50.0,50,980.742212
-50.0,50,982.431316
-50.0,50,984.090725
-50.0,50,985.732151
-50.0,50,987.3837
-43.0,50,989.091022
-50.0,50,990.815033
-50.0,50,992.472847
-49.0,50,994.102788
-50.0,50,995.748128
-45.0,50,997.451776
-50.0,50,999.121792
-50.0,50,1000.763859
-50.0,50,1002.405325
-26.0,50,1004.048374
-50.0,50,1005.704935
-50.0,50,1007.342016
-50.0,50,1008.999676
-50.0,50,1010.635886
-50.0,50,1012.24728
-50.0,50,1013.878127
-50.0,50,1015.520056
-50.0,50,1017.134178
-50.0,50,1018.811201
-50.0,50,1020.544709
-50.0,50,1022.206859
-50.0,50,1023.856919
-50.0,50,1025.501797
-50.0,50,1027.168331
-27.0,50,1028.827002
-50.0,50,1030.491184
-50.0,50,1032.113639
-50.0,50,1033.782572
-50.0,50,1035.45125
-47.0,50,1037.103021
-50.0,50,1038.757197
-50.0,50,1039.150118
-45.0,50,1039.536034
-50.0,50,1039.893539
-50.0,50,1040.281542
-50.0,50,1040.676782
-50.0,50,1041.088653
-50.0,50,1041.480921
-50.0,50,1041.83761
-50.0,50,1042.221922
-50.0,50,1042.612106
-50.0,50,1044.240268
-50.0,50,1045.895682
-50.0,50,1047.550982
-46.0,50,1049.271151
-50.0,50,1050.928296
-50.0,50,1052.564351
-50.0,50,1054.20852
-50.0,50,1055.847088
-50.0,50,1057.48377
-48.0,50,1059.129103
-50.0,50,1060.774356
-50.0,50,1062.435032
-32.0,50,1064.093893
-44.0,50,1065.735858
-50.0,50,1067.380477
-32.0,50,1069.040833
-50.0,50,1070.659741
-50.0,50,1072.361143
-50.0,50,1073.995311
-50.0,50,1075.632821
-50.0,50,1077.28865
-50.0,50,1078.948459
-50.0,50,1080.675375
-50.0,50,1082.338275
-50.0,50,1083.980727
-48.0,50,1085.624869
-50.0,50,1087.256193
-50.0,50,1088.945137
-50.0,50,1090.565863
-50.0,50,1092.250913
-50.0,50,1093.902853
-50.0,50,1095.539025
-50.0,50,1097.176723
-47.0,50,1098.843665
-50.0,50,1100.544759
-50.0,50,1102.195321
-50.0,50,1103.83779
-50.0,50,1105.493398
-50.0,50,1107.127958
-50.0,50,1108.836594
-50.0,50,1110.586819
-50.0,50,1112.225837
-50.0,50,1113.908922
-46.0,50,1115.540594
-43.0,50,1117.189615
-50.0,50,1118.818879
-50.0,50,1120.496228
-50.0,50,1122.148825
-50.0,50,1123.776412
-50.0,50,1125.442751
-50.0,50,1125.785819
-50.0,50,1126.164247
-50.0,50,1126.555124
-50.0,50,1126.930528
-50.0,50,1127.303251
-50.0,50,1127.659374
-50.0,50,1128.02549
-50.0,50,1128.413901
-46.0,50,1128.768451
-50.0,50,1129.221197
-50.0,50,1130.873883
-50.0,50,1132.538813
-50.0,50,1134.19561
-50.0,50,1135.837676
-50.0,50,1137.491764
-50.0,50,1139.251755
-50.0,50,1140.934169
-50.0,50,1142.578864
-50.0,50,1144.234206
-50.0,50,1145.896952
-50.0,50,1147.523329
-50.0,50,1149.201474
-50.0,50,1150.851341
-50.0,50,1152.515237
-45.0,50,1154.187814
-50.0,50,1155.843706
-45.0,50,1157.480589
-50.0,50,1159.134741
-50.0,50,1160.77725
-50.0,50,1162.417291
-50.0,50,1164.05364
-50.0,50,1165.765672
-50.0,50,1167.378054
-50.0,50,1169.038783
-50.0,50,1170.820172
-50.0,50,1172.451827
-50.0,50,1174.130094
-50.0,50,1175.834297
-47.0,50,1177.47394
-50.0,50,1179.11482
-47.0,50,1180.788619
-39.0,50,1182.405959
-50.0,50,1184.065643
-50.0,50,1185.717335
-50.0,50,1187.363384
-50.0,50,1189.012018
-50.0,50,1190.665715
-50.0,50,1192.295759
-48.0,50,1193.917973
-50.0,50,1195.59514
-50.0,50,1197.255591
-50.0,50,1198.910875
-50.0,50,1200.659885
-50.0,50,1202.314925
-50.0,50,1203.961205
-50.0,50,1205.629061
-50.0,50,1207.280763
-50.0,50,1208.933645
-50.0,50,1210.57855
-50.0,50,1212.300692
-45.0,50,1212.697664
-50.0,50,1213.092713
-38.0,50,1213.47729
-50.0,50,1213.853314
-12.0,50,1214.231172
-23.0,50,1214.619209
-50.0,50,1215.004649
-46.0,50,1215.350569
-50.0,50,1215.736888
-50.0,50,1216.147512
-50.0,50,1217.762436
-50.0,50,1219.436052
-50.0,50,1221.089503
-50.0,50,1222.747324
-50.0,50,1224.388381
-50.0,50,1226.034395
-50.0,50,1227.663741
-50.0,50,1229.435711
-46.0,50,1231.109647
-50.0,50,1232.757622
-50.0,50,1234.413202
-50.0,50,1236.043805
-42.0,50,1237.691691
-50.0,50,1239.345375
-50.0,50,1240.996069
-50.0,50,1242.618912
-50.0,50,1244.245539
-50.0,50,1245.919353
-28.0,50,1247.536786
-50.0,50,1249.281286
-50.0,50,1250.941234
-50.0,50,1252.589091
-50.0,50,1254.22612
-50.0,50,1255.900686
-50.0,50,1257.526489
-30.0,50,1259.308473
-48.0,50,1260.952164
-50.0,50,1262.604507
-50.0,50,1264.24292
-50.0,50,1265.908691
-50.0,50,1267.539515
-50.0,50,1269.203182
-17.0,50,1270.842569
-50.0,50,1272.501165
-50.0,50,1274.162996
-50.0,50,1275.827052
-50.0,50,1277.492232
-50.0,50,1279.169915
-50.0,50,1280.862968
-50.0,50,1282.507479
-45.0,50,1284.207113
-50.0,50,1285.84243
-41.0,50,1287.518706
-50.0,50,1289.229601
-50.0,50,1290.961005
-50.0,50,1292.624632
-50.0,50,1294.25827
-50.0,50,1295.951305
-50.0,50,1297.583625
-50.0,50,1299.237164
-50.0,50,1299.622566
-50.0,50,1300.015461
-50.0,50,1300.391909
-33.0,50,1300.761186
-50.0,50,1301.164796
-50.0,50,1301.55086
-39.0,50,1301.918475
-28.0,50,1302.287645
-50.0,50,1302.632504
-50.0,50,1303.035791
-50.0,50,1304.682132
-50.0,50,1306.326239
-50.0,50,1307.997607
-50.0,50,1309.654432
-50.0,50,1311.321135
-50.0,50,1312.972316
-15.0,50,1314.624645
-50.0,50,1316.284072
-50.0,50,1317.941051
-50.0,50,1319.676513
-50.0,50,1321.337216
-50.0,50,1322.991471
-50.0,50,1324.654753
-50.0,50,1326.301969
-50.0,50,1327.965007
-50.0,50,1329.613352
0.0,50,1331.253812
-50.0,50,1332.922891
-50.0,50,1334.572849
-50.0,50,1336.20894
-50.0,50,1337.827703
-43.0,50,1339.493019
-50.0,50,1341.144244
-50.0,50,1342.817061
-47.0,50,1344.460377
-50.0,50,1346.11951
-50.0,50,1347.788542
-50.0,50,1349.514573
-50.0,50,1351.190616
-50.0,50,1352.829919
-50.0,50,1354.504171
-50.0,50,1356.140005
-50.0,50,1357.796325
-50.0,50,1359.489336
-50.0,50,1361.111185
-32.0,50,1362.797198
-50.0,50,1364.49701
-50.0,50,1366.135267
-50.0,50,1367.747434
-50.0,50,1369.403638
-41.0,50,1371.04855
-50.0,50,1372.689455
-50.0,50,1374.35226
-50.0,50,1375.98912
-50.0,50,1377.635142
-50.0,50,1379.377215
-50.0,50,1381.013019
-50.0,50,1382.666579
-50.0,50,1384.324327
-50.0,50,1385.984915
-50.0,50,1386.350558
-50.0,50,1386.69799
-50.0,50,1387.090006
-50.0,50,1387.485128
-45.0,50,1387.847831
-50.0,50,1388.217968
-50.0,50,1388.595427
-50.0,50,1388.958599
-50.0,50,1389.343192
-50.0,50,1389.699506
-50.0,50,1391.362361
-50.0,50,1392.998485
-50.0,50,1394.651817
-50.0,50,1396.266631
-46.0,50,1397.917738
-50.0,50,1399.588902
-50.0,50,1401.254085
-50.0,50,1402.912571
-50.0,50,1404.550845
-50.0,50,1406.186442
-50.0,50,1407.823766
-25.0,50,1409.559707
-47.0,50,1411.21877
-46.0,50,1412.852393
-50.0,50,1414.488798
-50.0,50,1416.154711
-50.0,50,1417.813945
-50.0,50,1419.468777
-50.0,50,1421.122671
-50.0,50,1422.75115
-50.0,50,1424.395036
-50.0,50,1426.068923
-50.0,50,1427.709898
-50.0,50,1429.376232
-43.0,50,1431.025964
-50.0,50,1432.661262
-50.0,50,1434.293352
-50.0,50,1435.923441
-50.0,50,1437.557686
-50.0,50,1439.368055
-50.0,50,1440.989316
-50.0,50,1442.681407
-50.0,50,1444.307378
-50.0,50,1445.984312
-50.0,50,1447.619648
-50.0,50,1449.263982
-50.0,50,1450.942793
-50.0,50,1452.568729
-50.0,50,1454.240931
-50.0,50,1455.894917
-50.0,50,1457.543355
-50.0,50,1459.19295
-50.0,50,1460.840961
-50.0,50,1462.48107
-50.0,50,1464.155957
-50.0,50,1465.811726
-50.0,50,1467.459211
-50.0,50,1469.148219
-50.0,50,1470.878817
-50.0,50,1472.557584
-50.0,50,1472.944883
-50.0,50,1473.318558
-50.0,50,1473.711663
-50.0,50,1474.095667
-50.0,50,1474.493356
-50.0,50,1474.881787
-50.0,50,1475.295378
-50.0,50,1475.699929
-50.0,50,1476.072877
-50.0,50,1476.471284
-50.0,50,1478.101516
-50.0,50,1479.764332
-50.0,50,1481.411992
-46.0,50,1483.048874
-50.0,50,1484.710786
-50.0,50,1486.360181
-50.0,50,1487.997481
-50.0,50,1489.624539
-50.0,50,1491.296359
-50.0,50,1492.956221
-50.0,50,1494.598093
-50.0,50,1496.218311
-50.0,50,1497.866539
-46.0,50,1499.60989
-50.0,50,1501.25045
-50.0,50,1502.916527
-50.0,50,1504.573435
-50.0,50,1506.205677
-50.0,50,1507.898377
-50.0,50,1509.55241
-50.0,50,1511.180057
-50.0,50,1512.817812
-50.0,50,1514.456135
-50.0,50,1516.091691
-50.0,50,1517.725109
-50.0,50,1519.381845
-50.0,50,1521.031253
-50.0,50,1522.673362
-50.0,50,1524.311089
-50.0,50,1525.939276
-50.0,50,1527.576001
-50.0,50,1529.319053
-50.0,50,1530.973027
-50.0,50,1532.602619
-50.0,50,1534.247164
-50.0,50,1535.879803
0.0,50,1537.524188
-50.0,50,1539.188951
-50.0,50,1540.821415
-50.0,50,1542.446463
-50.0,50,1544.154441
-50.0,50,1545.79604
-20.0,50,1547.433898
-50.0,50,1549.127506
-50.0,50,1550.75623
-50.0,50,1552.415528
-45.0,50,1554.068145
-50.0,50,1555.73343
-50.0,50,1557.402317
-50.0,50,1559.039758
-50.0,50,1559.535542
-50.0,50,1559.920677
-50.0,50,1560.30773
-50.0,50,1560.699231
-50.0,50,1561.086607
-50.0,50,1561.474263
-50.0,50,1561.831817
-50.0,50,1562.208158
-50.0,50,1562.58034
-50.0,50,1562.93029
-50.0,50,1564.595087
-50.0,50,1566.277303
-50.0,50,1567.917687
-50.0,50,1569.55666
-50.0,50,1571.203457
-50.0,50,1572.847019
-50.0,50,1574.544063
-48.0,50,1576.209492
-50.0,50,1577.889234
-50.0,50,1579.543079
-50.0,50,1581.227984
-50.0,50,1582.906856
-50.0,50,1584.555449
-50.0,50,1586.200284
-50.0,50,1587.867592
-50.0,50,1589.637386
-50.0,50,1591.300753
-50.0,50,1592.992744
-50.0,50,1594.652364
-50.0,50,1596.364928
-50.0,50,1598.074839
-40.0,50,1599.745826
-50.0,50,1601.413568
-50.0,50,1603.059196
-45.0,50,1604.719513
-39.0,50,1606.373631
-50.0,50,1608.028403
-50.0,50,1609.707991
-50.0,50,1611.369864
-25.0,50,1613.01073
-44.0,50,1614.6379
-50.0,50,1616.271972
-50.0,50,1617.948986
-50.0,50,1619.659806
-50.0,50,1621.293892
-50.0,50,1622.942858
-50.0,50,1624.561255
-46.0,50,1626.209329
-50.0,50,1627.857651
-50.0,50,1629.528614
-50.0,50,1631.201456
-50.0,50,1632.832396
